Date,Consumption [kW],MCB 802 [kW],MCB 801 [kW],MCB 701 [kW],MCB 702 [kW]
2025-06-23 02:00:00,0,"2,074","2,51","4,648","2,813"
2025-06-23 01:55:00,0,"2,024","2,532","4,393","2,752"
2025-06-23 01:50:00,0,"2,003","2,532","4,404","2,443"
2025-06-23 01:45:00,0,"2,002","2,533","4,445","2,124"
2025-06-23 01:40:00,0,"2,003","2,533","4,453","1,908"
2025-06-23 01:35:00,0,"2,048","2,53","4,714","1,837"
2025-06-23 01:30:00,0,"2,072","2,54","4,888","1,805"
2025-06-23 01:25:00,0,"2,072","2,55","4,602","1,736"
2025-06-23 01:20:00,0,"2,038","2,555","4,682","1,958"
2025-06-23 01:15:00,0,"2,022","2,581","4,675","2,2"
2025-06-23 01:10:00,0,"2,024","2,587","4,678","2,492"
2025-06-23 01:05:00,0,"2,024","2,591","4,685","2,813"
2025-06-23 01:00:00,0,"2,054","2,585","4,96","2,716"
2025-06-23 00:55:00,0,"2,078","2,585","4,973","2,846"
2025-06-23 00:50:00,0,"2,077","2,644","4,879","2,827"
2025-06-23 00:45:00,0,"2,05","2,668","4,88","2,648"
2025-06-23 00:40:00,0,2,"2,666","5,035","2,287"
2025-06-23 00:35:00,0,"2,003","2,696","4,795","2,044"
2025-06-23 00:30:00,0,"2,003","2,694","5,172","1,747"
2025-06-23 00:25:00,0,"2,018","2,706","4,776","1,758"
2025-06-23 00:20:00,0,"2,074","2,743","4,668","1,795"
2025-06-23 00:15:00,0,"2,074","2,815","4,672","1,775"
2025-06-23 00:10:00,0,"2,065","2,843","4,72","2,086"
2025-06-23 00:05:00,0,"2,03","2,838","4,63","2,394"
2025-06-23 00:00:00,0,"2,016","2,84","4,85","2,778"
2025-06-22 23:55:00,0,"2,003","2,851","4,645","2,795"
2025-06-22 23:50:00,0,"2,005","2,849","4,64","2,822"
2025-06-22 23:45:00,0,"2,072","2,844","4,656","2,801"
2025-06-22 23:40:00,0,"2,074","2,845","4,694","2,821"
2025-06-22 23:35:00,0,"2,07","2,85","4,804","2,513"
2025-06-22 23:30:00,0,"2,014","2,857","5,014","2,219"
2025-06-22 23:25:00,0,"2,005","2,85","4,846","1,994"
2025-06-22 23:20:00,0,"2,022","2,912","4,859","1,847"
2025-06-22 23:15:00,0,"2,026","2,922","4,837","1,886"
2025-06-22 23:10:00,0,"2,096","2,905","5,062","1,886"
2025-06-22 23:05:00,0,"2,12","2,905","5,208","1,894"
2025-06-22 23:00:00,0,"2,119","2,912","5,341","2,239"
2025-06-22 22:55:00,0,"2,03","2,893","5,585","2,552"
2025-06-22 22:50:00,0,"2,006","2,902","5,412","2,852"
2025-06-22 22:45:00,0,"2,005","2,959","5,815","2,866"
2025-06-22 22:40:00,0,"2,006","2,956","5,298","2,894"
2025-06-22 22:35:00,0,"2,036","2,981","5,584","2,838"
2025-06-22 22:30:00,0,"2,095","2,952","5,525","2,821"
2025-06-22 22:25:00,0,"2,099","2,956","5,474","2,513"
2025-06-22 22:20:00,0,"2,054","2,953","5,459","2,2"
2025-06-22 22:15:00,0,"2,006","2,947","5,489","1,921"
2025-06-22 22:10:00,0,"2,005","2,951","5,525","1,727"
2025-06-22 22:05:00,0,"2,005","2,95","5,315","1,834"
2025-06-22 22:00:00,0,"2,026","2,962","5,407","1,823"
2025-06-22 21:55:00,0,"2,111","2,986","5,458","1,958"
2025-06-22 21:50:00,0,"2,101",3,"5,472","2,261"
2025-06-22 21:45:00,0,"2,106",3,"5,828","2,63"
2025-06-22 21:40:00,0,"2,072","2,987","5,561","2,804"
2025-06-22 21:35:00,0,"2,023","2,981","5,452","2,838"
2025-06-22 21:30:00,0,"2,012","2,989","5,574","2,826"
2025-06-22 21:25:00,0,"2,01","2,989","5,63","2,861"
2025-06-22 21:20:00,0,"2,014","2,98","5,911","2,73"
2025-06-22 21:15:00,0,"2,076","2,977","6,919","2,408"
2025-06-22 21:10:00,0,"2,107","2,98","6,18","2,135"
2025-06-22 21:05:00,0,"2,1","2,971","5,724","1,788"
2025-06-22 21:00:00,0,"2,033","2,993","6,37","1,802"
2025-06-22 20:55:00,0,"2,021","2,986","6,382","1,796"
2025-06-22 20:50:00,0,"2,04","2,986","6,036","1,829"
2025-06-22 20:45:00,0,"2,017","2,988","6,157","2,026"
2025-06-22 20:40:00,0,"2,07","2,981","6,564","2,399"
2025-06-22 20:35:00,0,"2,116","2,981","6,421","2,785"
2025-06-22 20:30:00,0,"2,119","2,987","6,386","2,878"
2025-06-22 20:25:00,0,"2,052","2,984","6,286","2,878"
2025-06-22 20:20:00,0,"2,017","2,971","6,758","2,872"
2025-06-22 20:15:00,0,"2,017","2,954","6,241","2,886"
2025-06-22 20:10:00,0,"2,021","2,952","6,128","2,692"
2025-06-22 20:05:00,0,"2,074","2,954","6,242","2,335"
2025-06-22 20:00:00,0,"2,136","2,977","6,434","2,017"
2025-06-22 19:55:00,0,"2,129","2,969","6,34","1,901"
2025-06-22 19:50:00,0,"2,135","2,978","6,49","1,916"
2025-06-22 19:45:00,0,"2,173","2,989","6,324","1,907"
2025-06-22 19:40:00,0,"2,132","3,001","6,647","1,96"
2025-06-22 19:35:00,0,"2,047","3,016","6,436","2,266"
2025-06-22 19:30:00,0,"2,138","3,036","6,55","2,548"
2025-06-22 19:25:00,0,"2,216","3,028","6,43","2,944"
2025-06-22 19:20:00,0,"2,212","3,016","6,949","2,888"
2025-06-22 19:15:00,0,"2,215","3,023","6,154","2,814"
2025-06-22 19:10:00,0,"2,188","3,042","6,518","2,975"
2025-06-22 19:05:00,0,"2,087","3,041","6,342","2,928"
2025-06-22 19:00:00,0,"2,092","3,06","6,139","2,908"
2025-06-22 18:55:00,0,"2,087","3,054","6,565","2,576"
2025-06-22 18:50:00,0,"2,086","3,058","6,354","2,378"
2025-06-22 18:45:00,0,"2,077","3,053","6,412","2,018"
2025-06-22 18:40:00,0,"2,035","3,052","6,175","1,841"
2025-06-22 18:35:00,0,"2,066","3,053","6,264","1,883"
2025-06-22 18:30:00,0,"2,089","3,054","6,454","1,88"
2025-06-22 18:25:00,0,"2,089","3,067","6,218","1,973"
2025-06-22 18:20:00,0,"2,06","3,082","6,066","2,371"
2025-06-22 18:15:00,0,"2,018","3,096","6,28","2,622"
2025-06-22 18:10:00,0,"2,017","3,085","6,184","2,862"
2025-06-22 18:05:00,0,"2,017","3,091","6,505","2,863"
2025-06-22 18:00:00,0,"2,058","3,092","6,106","2,906"
2025-06-22 17:55:00,0,"2,086","3,088","5,992","2,989"
2025-06-22 17:50:00,0,"2,08","3,083","6,044","2,855"
2025-06-22 17:45:00,0,"2,05","3,067","6,121","2,836"
2025-06-22 17:40:00,0,"2,01","3,08","6,434","2,899"
2025-06-22 17:35:00,0,"2,023","3,107","6,695","2,969"
2025-06-22 17:30:00,0,"2,03","3,078","6,362","2,837"
2025-06-22 17:25:00,0,"2,122","3,112","6,454","2,519"
2025-06-22 17:20:00,0,"2,226","3,109","6,331","2,174"
2025-06-22 17:15:00,0,"2,25","3,097","6,407","2,006"
2025-06-22 17:10:00,0,"2,27","3,118","6,85","1,867"
2025-06-22 17:05:00,0,"2,252","3,132","7,907","1,861"
2025-06-22 17:00:00,0,"2,26","3,163","6,51","1,921"
2025-06-22 16:55:00,0,"2,257","3,12","6,355","2,207"
2025-06-22 16:50:00,0,"2,305","3,116","6,44","2,531"
2025-06-22 16:45:00,0,"2,384","3,102","6,283","2,939"
2025-06-22 16:40:00,0,"4,302","3,114","6,397","2,922"
2025-06-22 16:35:00,0,"2,926","3,078","6,882","2,886"
2025-06-22 16:30:00,0,"2,344","3,073","7,618","2,909"
2025-06-22 16:25:00,0,"2,322","3,097","7,349","2,868"
2025-06-22 16:20:00,0,"2,294","3,089","6,478","2,911"
2025-06-22 16:15:00,0,"2,298","3,103","6,494","2,903"
2025-06-22 16:10:00,0,"2,326","3,106","6,416","2,912"
2025-06-22 16:05:00,0,"2,575","3,076","7,256","2,886"
2025-06-22 16:00:00,0,"2,519","3,079","6,653","2,896"
2025-06-22 15:55:00,0,"2,353","3,061","6,358","2,867"
2025-06-22 15:50:00,0,"2,308","3,066","6,854","2,898"
2025-06-22 15:45:00,0,"2,312","3,058","6,47","2,981"
2025-06-22 15:40:00,0,"2,315","3,07","7,435","2,891"
2025-06-22 15:35:00,0,"2,339","3,068","7,548","2,563"
2025-06-22 15:30:00,0,"2,393","3,073","7,148","2,226"
2025-06-22 15:25:00,0,"2,737","3,058","6,995","2,052"
2025-06-22 15:20:00,0,"2,412","3,066","6,588","2,005"
2025-06-22 15:15:00,0,"2,371","3,084","6,749","1,998"
2025-06-22 15:10:00,0,"2,348","3,08","6,758","1,96"
2025-06-22 15:05:00,0,"2,344","3,124","7,351","2,34"
2025-06-22 15:00:00,0,"2,389","3,124","7,444","2,599"
2025-06-22 14:55:00,0,"2,442","3,107","7,92","2,92"
2025-06-22 14:50:00,0,"2,447","3,116","6,335","2,854"
2025-06-22 14:45:00,0,"2,806","3,103","6,233","2,939"
2025-06-22 14:40:00,0,"2,514","3,145","6,382","2,986"
2025-06-22 14:35:00,0,"2,519","3,096","6,343","3,064"
2025-06-22 14:30:00,0,"2,526","3,125","6,373","3,053"
2025-06-22 14:25:00,0,"2,552","3,134","6,446","3,061"
2025-06-22 14:20:00,0,"2,605","3,156","6,682","3,038"
2025-06-22 14:15:00,0,"2,635","3,173","7,085","3,131"
2025-06-22 14:10:00,0,"2,737","3,172","6,728","3,104"
2025-06-22 14:05:00,0,"2,744","3,191","6,584","3,073"
2025-06-22 14:00:00,0,"2,587","3,208","6,59","3,052"
2025-06-22 13:55:00,0,"2,602","3,212","6,587","3,03"
2025-06-22 13:50:00,0,"2,662","3,227","6,544","3,071"
2025-06-22 13:45:00,0,"2,708","3,244","7,37","3,128"
2025-06-22 13:40:00,0,"2,714","3,26","6,918","3,065"
2025-06-22 13:35:00,0,"2,688","3,278","6,559","3,115"
2025-06-22 13:30:00,0,"4,372","3,293","6,587","3,104"
2025-06-22 13:25:00,0,"2,906","3,278","7,528","3,125"
2025-06-22 13:20:00,0,"2,815","3,269","7,429","3,138"
2025-06-22 13:15:00,0,"2,86","3,251","6,846","3,061"
2025-06-22 13:10:00,0,"2,858","3,317","6,677","3,066"
2025-06-22 13:05:00,0,"2,917","3,314","6,536","3,115"
2025-06-22 13:00:00,0,"2,963","3,335","6,704","3,06"
2025-06-22 12:55:00,0,"3,181","3,332","6,52","3,124"
2025-06-22 12:50:00,0,"3,295","3,34","6,583","3,106"
2025-06-22 12:45:00,0,"3,126","3,344","6,611","3,116"
2025-06-22 12:40:00,0,"3,122","3,337","6,886","3,173"
2025-06-22 12:35:00,0,"3,079","3,326","6,768","3,21"
2025-06-22 12:30:00,0,"3,108","3,341","6,935","3,241"
2025-06-22 12:25:00,0,"3,053","3,334","6,655","3,212"
2025-06-22 12:20:00,0,"3,054","3,334","6,96","3,23"
2025-06-22 12:15:00,0,"3,433","3,324","6,677","3,22"
2025-06-22 12:10:00,0,"3,137","3,329","6,584","3,196"
2025-06-22 12:05:00,0,"3,142","3,323","6,445","3,162"
2025-06-22 12:00:00,0,"3,136","3,318","6,902","3,295"
2025-06-22 11:55:00,0,"3,116","3,313","6,67","3,278"
2025-06-22 11:50:00,0,"3,054","3,305","6,235","3,197"
2025-06-22 11:45:00,0,"3,058","3,305","6,193","3,184"
2025-06-22 11:40:00,0,"3,108","3,308","6,694","3,259"
2025-06-22 11:35:00,0,"3,42","3,295","6,551","3,173"
2025-06-22 11:30:00,0,"3,169","3,278","5,951","3,194"
2025-06-22 11:25:00,0,"3,106","3,336","5,555","3,251"
2025-06-22 11:20:00,0,"3,103","3,402","5,167","3,199"
2025-06-22 11:15:00,0,"3,109","2,971","5,01","3,325"
2025-06-22 11:10:00,0,"3,152","1,658","4,794","3,277"
2025-06-22 11:05:00,0,"3,094","1,42","5,132","2,791"
2025-06-22 11:00:00,0,"3,238","1,484","4,59","2,369"
2025-06-22 09:55:00,0,"2,435","1,248","4,744","2,144"
2025-06-22 09:50:00,0,"2,446","1,248","4,637","1,878"
2025-06-22 09:45:00,0,"2,702","1,252","4,626","1,884"
2025-06-22 09:40:00,0,"2,542","1,253","4,663","1,788"
2025-06-22 09:35:00,0,"2,405","1,254","4,74","1,975"
2025-06-22 09:30:00,0,"2,377","1,261","4,558","2,234"
2025-06-22 09:25:00,0,"2,328","1,285","4,885","2,554"
2025-06-22 09:20:00,0,"2,327","1,302","4,614","2,878"
2025-06-22 09:15:00,0,"2,329","1,3","4,554","2,873"
2025-06-22 09:10:00,0,"2,557","1,295","4,57","2,854"
2025-06-22 09:05:00,0,"2,615","1,298","4,745","2,758"
2025-06-22 09:00:00,0,"2,389","1,32","4,804","2,948"
2025-06-22 08:55:00,0,"2,374","1,349","4,478","2,614"
2025-06-22 08:50:00,0,"2,316","1,352","4,619","2,327"
2025-06-22 08:45:00,0,"2,311","1,354","4,541","2,018"
2025-06-22 08:40:00,0,"2,31","1,34","4,61","1,88"
2025-06-22 08:35:00,0,"2,768","1,334","4,392","1,82"
2025-06-22 08:30:00,0,"2,802","1,339","4,537","1,876"
2025-06-22 08:25:00,0,"2,416","1,344","4,48","1,913"
2025-06-22 08:20:00,0,"2,272","1,352","4,506","2,058"
2025-06-22 08:15:00,0,"2,185","1,357","4,328","2,478"
2025-06-22 08:10:00,0,"2,01","1,464","4,319","2,834"
2025-06-22 08:05:00,0,"2,011","1,489","4,541","2,909"
2025-06-22 08:00:00,0,"2,009","1,355","4,474","2,807"
2025-06-22 07:55:00,0,"2,051","1,354","4,123","2,834"
2025-06-22 07:50:00,0,"2,08","1,375","4,486","2,863"
2025-06-22 07:45:00,0,"2,083","1,366","4,312","2,786"
2025-06-22 07:40:00,0,"2,046","1,354","4,21","2,507"
2025-06-22 07:35:00,0,"2,009","1,362","4,158","2,239"
2025-06-22 07:30:00,0,"2,021","1,342","4,308","1,855"
2025-06-22 07:25:00,0,"2,024","1,356","4,14","1,82"
2025-06-22 07:20:00,0,"2,023","1,35","4,294","1,832"
2025-06-22 07:15:00,0,"2,074","1,378","4,166","1,795"
2025-06-22 07:10:00,0,"2,076","1,394","4,304","1,952"
2025-06-22 07:05:00,0,"2,058","1,415","4,3","2,366"
2025-06-22 07:00:00,0,"2,009","1,42","4,427","2,653"
2025-06-22 06:55:00,0,"2,008","1,488","4,219","2,749"
2025-06-22 06:50:00,0,"2,01","1,513","4,205","2,755"
2025-06-22 06:45:00,0,"2,026","1,468","4,352","2,773"
2025-06-22 06:40:00,0,"2,083","1,236","4,238","2,792"
2025-06-22 06:35:00,0,"2,084","1,154","4,319","2,77"
2025-06-22 06:30:00,0,"2,081","1,1","4,422","2,798"
2025-06-22 06:25:00,0,"2,022","1,052","4,27","2,67"
2025-06-22 06:20:00,0,"2,045","1,04","4,296","2,297"
2025-06-22 06:15:00,0,"2,02","1,06","4,228","1,982"
2025-06-22 06:10:00,0,"2,029","1,019","4,399","1,808"
2025-06-22 06:05:00,0,"2,107","1,342","4,253","1,949"
2025-06-22 06:00:00,0,"2,119","1,369","4,361","1,866"
2025-06-22 05:55:00,0,"2,11","1,021","4,235","1,886"
2025-06-22 05:50:00,0,"2,04","0,96","4,25","2,084"
2025-06-22 05:45:00,0,"2,028","0,98","4,296","2,567"
2025-06-22 05:40:00,0,"2,028","0,952","4,342","2,777"
2025-06-22 05:35:00,0,"2,057","0,949","4,516","2,725"
2025-06-22 05:30:00,0,"2,065","0,954","4,477","2,824"
2025-06-22 05:25:00,0,"2,119","0,936","4,249","2,916"
2025-06-22 05:20:00,0,"2,123","0,925","4,265","2,794"
2025-06-22 05:15:00,0,"2,105","0,923","4,325","2,604"
2025-06-22 05:10:00,0,"2,038","0,929","4,363","2,245"
2025-06-22 05:05:00,0,"2,03","0,928","4,636","1,95"
2025-06-22 05:00:00,0,"2,03","0,923","4,517","1,817"
2025-06-22 04:55:00,0,"2,034","0,922","4,783","1,868"
2025-06-22 04:50:00,0,"2,11","0,928","4,182","1,846"
2025-06-22 04:45:00,0,"2,123","0,938","4,15","1,882"
2025-06-22 04:40:00,0,"2,113","0,941","4,301","2,075"
2025-06-22 04:35:00,0,"2,045","0,932","4,254","2,477"
2025-06-22 04:30:00,0,"2,032","0,932","4,59","2,701"
2025-06-22 04:25:00,0,"2,029","0,94","4,409","2,806"
2025-06-22 04:20:00,0,"2,027","0,955","4,374","2,791"
2025-06-22 04:15:00,0,"2,065","0,977","4,364","2,818"
2025-06-22 04:10:00,0,"2,143","0,964","4,358","2,554"
2025-06-22 04:05:00,0,"2,15","1,008","4,502","2,263"
2025-06-22 04:00:00,0,"2,138","1,187","4,568","1,949"
2025-06-22 03:55:00,0,"2,05","1,434","4,429","1,837"
2025-06-22 03:50:00,0,"2,029","0,956","4,541","1,799"
2025-06-22 03:45:00,0,"2,03","0,955","5,119","1,841"
2025-06-22 03:40:00,0,"2,029","0,964","4,512","1,855"
2025-06-22 03:35:00,0,"2,051","0,973","4,468","2,132"
2025-06-22 03:30:00,0,"2,144","0,998","4,542","2,398"
2025-06-22 03:25:00,0,"2,146","0,997","4,636","2,704"
2025-06-22 03:20:00,0,"2,084","0,985","4,463","2,87"
2025-06-22 03:15:00,0,"2,034","1,02","4,504","2,816"
2025-06-22 03:10:00,0,"2,027","1,022","4,344","2,82"
2025-06-22 03:05:00,0,"2,039","1,04","4,376","2,784"
2025-06-22 03:00:00,0,"2,054","1,036","4,045","2,878"
2025-06-22 02:55:00,0,"2,053","1,051","4,339","2,519"
2025-06-22 02:50:00,0,"2,129","1,075","3,992","2,286"
2025-06-22 02:45:00,0,"2,132","1,082","3,994","2,077"
2025-06-22 02:40:00,0,"2,135","1,088","5,041","1,831"
2025-06-22 02:35:00,0,"2,14","1,09","4,14","1,825"
2025-06-22 02:30:00,0,"2,152","1,087","4,477","1,876"
2025-06-22 02:25:00,0,"2,164","1,1","4,678","1,91"
2025-06-22 02:20:00,0,"2,058","1,124","4,729","2,227"
2025-06-22 02:15:00,0,"2,094","1,138","4,668","2,544"
2025-06-22 02:10:00,0,"2,231","1,153","4,67","2,854"
2025-06-22 02:05:00,0,"2,227","1,159","4,642","2,838"
2025-06-22 02:00:00,0,"2,236","1,157","4,946","2,864"
2025-06-22 01:55:00,0,"2,256","1,27","4,823","2,9"
2025-06-22 01:50:00,0,"2,13","1,524","4,72","2,902"
2025-06-22 01:45:00,0,"2,098","1,139","4,639","2,971"
2025-06-22 01:40:00,0,"2,099","1,134","4,616","2,95"
2025-06-22 01:35:00,0,"2,098","1,136","4,988","2,927"
2025-06-22 01:30:00,0,"2,099","1,135","4,663","2,737"
2025-06-22 01:25:00,0,"2,057","1,136","4,766","2,459"
2025-06-22 01:20:00,0,"2,068","1,141","4,954","2,143"
2025-06-22 01:15:00,0,"2,12","1,139","5,16","1,85"
2025-06-22 01:10:00,0,"2,119","1,139","4,716","1,928"
2025-06-22 01:05:00,0,"2,105","1,147","4,676","1,825"
2025-06-22 01:00:00,0,"2,052","1,151","5,009","2,093"
2025-06-22 00:55:00,0,"2,045","1,194","4,799","2,434"
2025-06-22 00:50:00,0,"2,056","1,195","5,144","2,747"
2025-06-22 00:45:00,0,"2,051","1,194","5,382","2,886"
2025-06-22 00:40:00,0,"2,104","1,242","4,832","2,86"
2025-06-22 00:35:00,0,"2,105","1,258","5,45","2,834"
2025-06-22 00:30:00,0,"2,1","1,261","5,501","2,885"
2025-06-22 00:25:00,0,"2,035","1,297","5,143","2,882"
2025-06-22 00:20:00,0,"2,028","1,276","5,057","2,954"
2025-06-22 00:15:00,0,"2,028","1,254","5,302","2,831"
2025-06-22 00:10:00,0,"2,03","1,193","5,366","2,957"
2025-06-22 00:05:00,0,"2,095","1,178","5,347","2,935"
2025-06-22 00:00:00,0,"2,104","1,164","5,255","2,896"
2025-06-21 23:55:00,0,"2,101","1,157","5,564","2,538"
2025-06-21 23:50:00,0,"2,045","1,292","5,509","2,26"
2025-06-21 23:45:00,0,"2,047","1,522","5,473","2,006"
2025-06-21 23:40:00,0,"2,046","1,163","5,563","2,017"
2025-06-21 23:35:00,0,"2,032","1,164","5,584","1,999"
2025-06-21 23:30:00,0,"2,076","1,182","5,675","1,99"
2025-06-21 23:25:00,0,"2,102","1,192","5,698","2,28"
2025-06-21 23:20:00,0,"2,1","1,187","5,861","2,554"
2025-06-21 23:15:00,0,"2,071","1,205","5,683","2,92"
2025-06-21 23:10:00,0,"2,052","1,214","5,856","2,891"
2025-06-21 23:05:00,0,"2,053","1,216","5,785","2,905"
2025-06-21 23:00:00,0,"2,059","1,216","6,017","2,911"
2025-06-21 22:55:00,0,"2,072","1,211","6,334","2,957"
2025-06-21 22:50:00,0,"2,104","1,212","6,557","2,956"
2025-06-21 22:45:00,0,"2,104","1,214","6,264","2,945"
2025-06-21 22:40:00,0,"2,084","1,214","6,514","2,863"
2025-06-21 22:35:00,0,"2,054","1,216","6,4","2,93"
2025-06-21 22:30:00,0,"2,032","1,219","6,406","2,99"
2025-06-21 22:25:00,0,"2,032","1,218","6,283","2,924"
2025-06-21 22:20:00,0,"2,066","1,206","6,258","2,563"
2025-06-21 22:15:00,0,"2,107","1,21","6,328","2,311"
2025-06-21 22:10:00,0,"2,102","1,234","6,516","2,077"
2025-06-21 22:05:00,0,"2,095","1,235","6,437","2,023"
2025-06-21 22:00:00,0,"2,039","1,266","6,42","1,991"
2025-06-21 21:55:00,0,"2,033","1,298","6,385","1,939"
2025-06-21 21:50:00,0,"2,034","1,306","6,518","2,376"
2025-06-21 21:45:00,0,"2,033","1,39","6,353","2,734"
2025-06-21 21:40:00,0,"2,089","1,608","6,4","2,94"
2025-06-21 21:35:00,0,"2,105","1,393","6,349","2,91"
2025-06-21 21:30:00,0,"2,131","1,38","6,551","2,885"
2025-06-21 21:25:00,0,"2,056","1,385","6,682","2,845"
2025-06-21 21:20:00,0,"2,032","1,387","6,877","2,86"
2025-06-21 21:15:00,0,"2,032","1,387","7,024","2,863"
2025-06-21 21:10:00,0,"2,032","1,382","6,799","2,807"
2025-06-21 21:05:00,0,"2,076","1,374","7,279","2,942"
2025-06-21 21:00:00,0,"2,105","1,38","6,812","2,894"
2025-06-21 20:55:00,0,"2,102","1,381","7,308","2,972"
2025-06-21 20:50:00,0,"2,054","1,367","7,039","2,785"
2025-06-21 20:45:00,0,"2,034","1,373","7,29","2,52"
2025-06-21 20:40:00,0,"2,034","1,384","7,234","2,123"
2025-06-21 20:35:00,0,"2,034","1,37","7,175","1,946"
2025-06-21 20:30:00,0,"2,065","1,361","7,429","2,021"
2025-06-21 20:25:00,0,"2,126","1,306","7,417","2,002"
2025-06-21 20:20:00,0,"2,117","1,056","7,342","2,156"
2025-06-21 20:15:00,0,"2,093","1,03","7,7","2,405"
2025-06-21 20:10:00,0,"2,052","1,021","7,374","2,747"
2025-06-21 20:05:00,0,"2,036","1,02","7,663","2,976"
2025-06-21 20:00:00,0,"2,047","0,996","7,26","2,879"
2025-06-21 19:55:00,0,"2,047","0,96","7,639","2,857"
2025-06-21 19:50:00,0,"2,105","1,008","7,267","2,999"
2025-06-21 19:45:00,0,"2,105","0,936","7,268","2,88"
2025-06-21 19:40:00,0,"2,101","1,213","7,273","2,851"
2025-06-21 19:35:00,0,"2,039","1,5","7,235","2,852"
2025-06-21 19:30:00,0,"2,039","0,922","7,163","2,855"
2025-06-21 19:25:00,0,"2,038","0,916","7,308","2,85"
2025-06-21 19:20:00,0,"2,053","0,923","7,357","2,819"
2025-06-21 19:15:00,0,"2,108","0,934","7,066","2,975"
2025-06-21 19:10:00,0,"2,119","0,961","6,997","2,897"
2025-06-21 19:05:00,0,"2,134","0,943","7,774","2,873"
2025-06-21 19:00:00,0,"2,076","1,003","7,478","2,884"
2025-06-21 18:55:00,0,"2,042","0,902","7,145","2,875"
2025-06-21 18:50:00,0,"2,041","0,95","7,192","2,902"
2025-06-21 18:45:00,0,"2,045","0,898","7,403","2,897"
2025-06-21 18:40:00,0,"2,048","0,925","7,258","2,874"
2025-06-21 18:35:00,0,"2,108","0,88","7,631","2,96"
2025-06-21 18:30:00,0,"2,111","1,103","7,538","2,89"
2025-06-21 18:25:00,0,"2,112","1,465","7,492","2,876"
2025-06-21 18:20:00,0,"2,064","1,633","7,5","2,872"
2025-06-21 18:15:00,0,"2,045","1,614","7,739","2,885"
2025-06-21 18:10:00,0,"2,065","1,608","8,524","2,917"
2025-06-21 18:05:00,0,"2,041","1,609","7,764","2,905"
2025-06-21 18:00:00,0,"2,069","1,6","7,55","2,816"
2025-06-21 17:55:00,0,"2,1","1,598","7,476","2,891"
2025-06-21 17:50:00,0,"2,099","1,609","7,963","2,831"
2025-06-21 17:45:00,0,"2,226","1,62","7,524","2,862"
2025-06-21 17:40:00,0,"3,406","1,627","7,508","2,844"
2025-06-21 17:35:00,0,"3,523","1,624","7,92","2,861"
2025-06-21 17:30:00,0,"3,776","1,69","7,95","2,921"
2025-06-21 17:25:00,0,"3,337","1,754","7,846","3,01"
2025-06-21 17:20:00,0,"3,34","1,831","7,596","3,01"
2025-06-21 17:15:00,0,"3,421","1,698","8,045","3,012"
2025-06-21 17:10:00,0,"3,348","1,408","8,749","2,984"
2025-06-21 17:05:00,0,"4,314","1,273","9,062","2,995"
2025-06-21 17:00:00,0,"5,173","1,273","8,888","2,911"
2025-06-21 16:55:00,0,"5,176","1,277","7,978","3,049"
2025-06-21 16:50:00,0,"5,21","1,273","7,708","2,986"
2025-06-21 16:45:00,0,"5,24","1,241","7,715","2,978"
2025-06-21 16:40:00,0,"5,101","1,222","7,412","3,008"
2025-06-21 16:35:00,0,"5,444","1,235","7,433","3,037"
2025-06-21 16:30:00,0,"5,046","1,261","8,228","3,198"
2025-06-21 16:25:00,0,"5,491","1,264","7,638","3,12"
2025-06-21 16:20:00,0,"5,274","1,259","7,751","3,11"
2025-06-21 16:15:00,0,"5,27","1,253","7,399","3,137"
2025-06-21 16:10:00,0,"5,405","1,199","7,52","3,071"
2025-06-21 16:05:00,0,"5,64","1,193","7,756","3,314"
2025-06-21 16:00:00,0,"5,776","1,154","7,828","3,764"
2025-06-21 15:55:00,0,"6,437","1,225","7,799","3,931"
2025-06-21 15:50:00,0,"6,716","1,312","7,872","3,908"
2025-06-21 15:45:00,0,"6,691","1,727","7,549","3,889"
2025-06-21 15:40:00,0,"6,499","1,204","7,556","3,793"
2025-06-21 15:35:00,0,"5,986","1,274","8,051","3,906"
2025-06-21 15:30:00,0,"6,102","1,194","8,171","4,062"
2025-06-21 15:25:00,0,"6,239","1,198","7,843","4,768"
2025-06-21 15:20:00,0,"6,184","1,003","7,828","5,701"
2025-06-21 15:15:00,0,"6,26","1,192","8,363","5,582"
2025-06-21 15:10:00,0,"6,036","1,212","7,798","6,565"
2025-06-21 15:05:00,0,"6,335","1,255","7,618","6,168"
2025-06-21 15:00:00,0,"6,102","1,279","7,675","5,918"
2025-06-21 14:55:00,0,"6,18","1,297","8,015","5,333"
2025-06-21 14:50:00,0,"6,846","1,3","7,742","5,182"
2025-06-21 14:45:00,0,"7,595","1,313","7,612","4,415"
2025-06-21 14:40:00,0,"6,702","1,325","7,483","3,614"
2025-06-21 14:35:00,0,"7,172","1,328","8,09","2,749"
2025-06-21 14:30:00,0,"7,295","1,343","7,817","2,926"
2025-06-21 14:25:00,0,"7,2","1,355","8,12","2,936"
2025-06-21 14:20:00,0,"7,256","1,344","7,889","2,898"
2025-06-21 14:15:00,0,"6,31","1,33","7,258","3,071"
2025-06-21 14:10:00,0,"6,299","1,333","7,602","2,466"
2025-06-21 14:05:00,0,"6,688","1,343","7,954","2,454"
2025-06-21 14:00:00,0,"6,151","1,331","7,428","3,004"
2025-06-21 13:55:00,0,"6,21","1,354","7,374","2,624"
