Date,Consumption [kW],MCB 1401 [kW],MCB 1501 [kW]
2025-07-29 10:50:00,0,"8,695","19,891"
2025-07-29 10:45:00,0,"8,416","20,165"
2025-07-29 10:40:00,0,"8,07","19,674"
2025-07-29 10:35:00,0,"7,993","17,675"
2025-07-29 10:30:00,0,"8,122","18,512"
2025-07-29 10:25:00,0,"7,908","18,008"
2025-07-29 10:20:00,0,"8,108","18,481"
2025-07-29 10:15:00,0,"8,92","17,614"
2025-07-29 10:10:00,0,"8,662","17,59"
2025-07-29 10:05:00,0,"8,557","17,783"
2025-07-29 10:00:00,0,"7,58","17,539"
2025-07-29 09:55:00,0,"7,189","18,367"
2025-07-29 09:50:00,0,"6,996","18,007"
2025-07-29 09:45:00,0,"6,538","17,648"
2025-07-29 09:40:00,0,"6,3","17,693"
2025-07-29 09:35:00,0,"6,529","18,055"
2025-07-29 09:30:00,0,"6,763","17,09"
2025-07-29 09:25:00,0,"6,241","17,596"
2025-07-29 09:20:00,0,"6,259","17,498"
2025-07-29 09:15:00,0,"6,25","17,255"
2025-07-29 09:10:00,0,"6,437","17,717"
2025-07-29 09:05:00,0,"5,918","17,689"
2025-07-29 09:00:00,0,"5,916","16,847"
2025-07-29 08:55:00,0,"5,988","16,862"
2025-07-29 08:50:00,0,"6,251","17,134"
2025-07-29 08:45:00,0,"6,6","16,8"
2025-07-29 08:40:00,0,"6,146","17,532"
2025-07-29 08:35:00,0,"5,872","17,468"
2025-07-29 08:30:00,0,"6,034","17,09"
2025-07-29 08:25:00,0,"5,965","16,88"
2025-07-29 08:20:00,0,"5,521","16,87"
2025-07-29 08:15:00,0,"5,46","17,297"
2025-07-29 08:10:00,0,"5,261","16,914"
2025-07-29 08:05:00,0,"5,29","16,249"
2025-07-29 08:00:00,0,"5,159","16,416"
2025-07-29 07:55:00,0,"5,281","16,831"
2025-07-29 07:50:00,0,"4,907","17,249"
2025-07-29 07:45:00,0,"4,553","16,612"
2025-07-29 07:40:00,0,"4,564","16,066"
2025-07-29 07:35:00,0,"4,836","16,589"
2025-07-29 07:30:00,0,"5,252","16,7"
2025-07-29 07:25:00,0,"4,606","16,345"
2025-07-29 07:20:00,0,"4,45","16,184"
2025-07-29 07:15:00,0,"4,397","16,418"
2025-07-29 07:10:00,0,"4,097","16,156"
2025-07-29 07:05:00,0,"3,977","16,367"
2025-07-29 07:00:00,0,"3,989","16,346"
2025-07-29 06:55:00,0,"4,153","16,207"
2025-07-29 06:50:00,0,"4,04","16,457"
2025-07-29 06:45:00,0,"3,79","16,117"
2025-07-29 06:40:00,0,"3,748","16,114"
2025-07-29 06:35:00,0,"3,686","16,022"
2025-07-29 06:30:00,0,"3,959","16,205"
2025-07-29 06:25:00,0,"3,506","16,367"
2025-07-29 06:20:00,0,"3,269","16,657"
2025-07-29 06:15:00,0,"3,174","15,402"
2025-07-29 06:10:00,0,"3,346","14,838"
2025-07-29 06:05:00,0,"2,852","15,056"
2025-07-29 06:00:00,0,"2,879","15,151"
2025-07-29 05:55:00,0,"3,224","15,886"
2025-07-29 05:50:00,0,"3,11","14,926"
2025-07-29 05:45:00,0,"2,816","15,038"
2025-07-29 05:40:00,0,"2,647","14,894"
2025-07-29 05:35:00,0,"2,646","14,668"
2025-07-29 05:30:00,0,"2,992","15,154"
2025-07-29 05:25:00,0,"2,784","14,93"
2025-07-29 05:20:00,0,"2,813","15,14"
2025-07-29 05:15:00,0,"2,776","14,858"
2025-07-29 05:10:00,0,"2,96","14,784"
2025-07-29 05:05:00,0,"2,748","15,277"
2025-07-29 05:00:00,0,"2,774","15,767"
2025-07-29 04:55:00,0,"2,933","14,828"
2025-07-29 04:50:00,0,"2,357","14,756"
2025-07-29 04:45:00,0,"2,366","14,837"
2025-07-29 04:40:00,0,"2,323","14,827"
2025-07-29 04:35:00,0,"2,417","15,222"
2025-07-29 04:30:00,0,"2,406","14,748"
2025-07-29 04:25:00,0,"2,431","14,942"
2025-07-29 04:20:00,0,"2,28","15,077"
2025-07-29 04:15:00,0,"2,242","15,625"
2025-07-29 04:10:00,0,"2,365","15,203"
2025-07-29 04:05:00,0,"2,332","15,03"
2025-07-29 04:00:00,0,"2,353","14,998"
2025-07-29 03:55:00,0,"2,222","15,365"
2025-07-29 03:50:00,0,"2,452","15,319"
2025-07-29 03:45:00,0,"2,258","15,289"
2025-07-29 03:40:00,0,"2,334","15,14"
2025-07-29 03:35:00,0,"2,183","14,996"
2025-07-29 03:30:00,0,"2,236","15,547"
2025-07-29 03:25:00,0,"2,33","14,93"
2025-07-29 03:20:00,0,"2,364","15,142"
2025-07-29 03:15:00,0,"2,354","15,162"
2025-07-29 03:10:00,0,"2,316","15,222"
2025-07-29 03:05:00,0,"2,448","15,22"
2025-07-29 03:00:00,0,"2,292","14,975"
2025-07-29 02:55:00,0,"2,362","14,99"
2025-07-29 02:50:00,0,"2,234","15,295"
2025-07-29 02:45:00,0,"2,266","15,274"
2025-07-29 02:40:00,0,"2,333","15,312"
2025-07-29 02:35:00,0,"2,44","14,928"
2025-07-29 02:30:00,0,"2,308","14,881"
2025-07-29 02:25:00,0,"2,432","15,426"
2025-07-29 02:20:00,0,"2,471","16,295"
2025-07-29 02:15:00,0,"2,422","16,903"
2025-07-29 02:10:00,0,"2,279","16,836"
2025-07-29 02:05:00,0,"2,212","16,924"
2025-07-29 02:00:00,0,"2,33","17,224"
2025-07-29 01:55:00,0,"2,369","16,832"
2025-07-29 01:50:00,0,"2,286","16,717"
2025-07-29 01:45:00,0,"2,279","17,04"
2025-07-29 01:40:00,0,"2,363","17,332"
2025-07-29 01:35:00,0,"2,586","17,236"
2025-07-29 01:30:00,0,"2,251","16,909"
2025-07-29 01:25:00,0,"2,179","16,916"
2025-07-29 01:20:00,0,"2,194","17,099"
2025-07-29 01:15:00,0,"2,44","17,039"
2025-07-29 01:10:00,0,"2,273","17,048"
2025-07-29 01:05:00,0,"2,434","17,06"
2025-07-29 01:00:00,0,"3,55","17,341"
2025-07-29 00:55:00,0,"3,718","17,209"
2025-07-29 00:50:00,0,"3,715","16,919"
2025-07-29 00:45:00,0,"3,593","16,994"
2025-07-29 00:40:00,0,"3,586","17,275"
2025-07-29 00:35:00,0,"3,611","17,332"
2025-07-29 00:30:00,0,"3,919","17,12"
2025-07-29 00:25:00,0,"3,727","17,081"
2025-07-29 00:20:00,0,"3,906","17,312"
2025-07-29 00:15:00,0,"4,061","17,416"
2025-07-29 00:10:00,0,"4,685","17,389"
2025-07-29 00:05:00,0,"4,248","17,132"
2025-07-29 00:00:00,0,"4,482","17,357"
2025-07-28 23:55:00,0,"4,586","17,555"
2025-07-28 23:50:00,0,"4,639","17,677"
2025-07-28 23:45:00,0,"4,694","17,162"
2025-07-28 23:40:00,0,"4,495","17,202"
2025-07-28 23:35:00,0,"4,663","17,381"
2025-07-28 23:30:00,0,"5,029","17,632"
2025-07-28 23:25:00,0,"5,042","17,647"
2025-07-28 23:20:00,0,"4,998","17,143"
2025-07-28 23:15:00,0,"5,01","17,299"
2025-07-28 23:10:00,0,"5,063","17,363"
2025-07-28 23:05:00,0,"4,981","17,996"
2025-07-28 23:00:00,0,"5,256","17,464"
2025-07-28 22:55:00,0,"5,256","17,624"
2025-07-28 22:50:00,0,"5,261","17,45"
2025-07-28 22:45:00,0,"5,542","17,962"
2025-07-28 22:40:00,0,"5,777","18,216"
2025-07-28 22:35:00,0,"5,561","17,82"
2025-07-28 22:30:00,0,"5,716","17,714"
2025-07-28 22:25:00,0,"6,475","17,843"
2025-07-28 22:20:00,0,"6,881","17,974"
2025-07-28 22:15:00,0,"6,701","17,836"
2025-07-28 22:10:00,0,"6,682","17,572"
2025-07-28 22:05:00,0,"6,942","18,659"
2025-07-28 22:00:00,0,"7,075","18,04"
2025-07-28 21:55:00,0,"7,322","17,879"
2025-07-28 21:50:00,0,"7,122","17,54"
2025-07-28 21:45:00,0,"7,31","17,358"
2025-07-28 21:40:00,0,"7,664","18,043"
2025-07-28 21:35:00,0,"7,556","17,684"
2025-07-28 21:30:00,0,"7,668","17,946"
2025-07-28 21:25:00,0,"7,756","17,644"
2025-07-28 21:20:00,0,"8,278","18,33"
2025-07-28 21:15:00,0,"8,16","18,732"
2025-07-28 21:10:00,0,"8,269","17,965"
2025-07-28 21:05:00,0,"8,098","17,939"
2025-07-28 21:00:00,0,"8,204","18,331"
2025-07-28 20:55:00,0,"8,413","17,929"
2025-07-28 20:50:00,0,"8,27","17,969"
2025-07-28 20:45:00,0,"8,58","17,714"
2025-07-28 20:40:00,0,"8,621","18,21"
2025-07-28 20:35:00,0,"8,951","17,915"
2025-07-28 20:30:00,0,"8,723","18,007"
2025-07-28 20:25:00,0,"8,941","18,144"
2025-07-28 20:20:00,0,"9,026","18,014"
2025-07-28 20:15:00,0,"9,433","17,872"
2025-07-28 20:10:00,0,"9,667","17,722"
2025-07-28 20:05:00,0,"9,206","18,124"
2025-07-28 20:00:00,0,"9,348","18,023"
2025-07-28 19:55:00,0,"10,102","18,144"
2025-07-28 19:50:00,0,"9,9","17,959"
2025-07-28 19:45:00,0,"10,099","18,462"
2025-07-28 19:40:00,0,"9,946","18,161"
2025-07-28 19:35:00,0,"9,839","18,337"
2025-07-28 19:30:00,0,"10,055","18,451"
2025-07-28 19:25:00,0,"10,049","18,454"
2025-07-28 19:20:00,0,"10,038","18,424"
2025-07-28 19:15:00,0,"10,079","19,05"
2025-07-28 19:10:00,0,"10,198","19,451"
2025-07-28 19:05:00,0,"10,176","20,286"
2025-07-28 19:00:00,0,"10,22","20,467"
2025-07-28 18:55:00,0,"10,307","19,451"
2025-07-28 18:50:00,0,"10,82","19,706"
2025-07-28 18:45:00,0,"10,648","19,968"
2025-07-28 18:40:00,0,"10,532","19,841"
2025-07-28 18:35:00,0,"10,597","20,285"
2025-07-28 18:30:00,0,"10,984","20,298"
2025-07-28 18:25:00,0,"10,759","20,478"
2025-07-28 18:20:00,0,"10,77","20,021"
2025-07-28 18:15:00,0,"10,69","19,39"
2025-07-28 18:10:00,0,"10,95","20,875"
2025-07-28 18:05:00,0,"11,64","20,304"
2025-07-28 18:00:00,0,"10,981","19,781"
2025-07-28 17:55:00,0,"10,819","19,735"
2025-07-28 17:50:00,0,"10,974","19,862"
2025-07-28 17:45:00,0,"11,011","19,727"
2025-07-28 17:40:00,0,"11,039","19,902"
2025-07-28 17:35:00,0,"10,864","19,636"
2025-07-28 17:30:00,0,"10,812","20,148"
2025-07-28 17:25:00,0,"10,896","20,252"
2025-07-28 17:20:00,0,"11,417","20,411"
2025-07-28 17:15:00,0,"11,035","20,213"
2025-07-28 17:10:00,0,"11,156","20,358"
2025-07-28 17:05:00,0,"11,143","19,709"
2025-07-28 17:00:00,0,"10,974","19,265"
2025-07-28 16:55:00,0,"11,102","19,43"
2025-07-28 16:50:00,0,"11,156","19,775"
2025-07-28 16:45:00,0,"11,465","19,746"
2025-07-28 16:40:00,0,"11,095","19,291"
2025-07-28 16:35:00,0,"10,825","19,432"
2025-07-28 16:30:00,0,"11,753","19,85"
2025-07-28 16:25:00,0,"10,922","19,672"
2025-07-28 16:20:00,0,"10,544","19,714"
2025-07-28 16:15:00,0,"10,573","19,943"
2025-07-28 16:10:00,0,"10,668","20,32"
2025-07-28 16:05:00,0,"11,106","20,494"
2025-07-28 16:00:00,0,"10,676","19,661"
2025-07-28 15:55:00,0,"10,73","20,404"
2025-07-28 15:50:00,0,"11,154","20,73"
2025-07-28 15:45:00,0,"10,99","20,066"
2025-07-28 15:40:00,0,"10,684","19,924"
2025-07-28 15:35:00,0,"10,86","19,586"
2025-07-28 15:30:00,0,"11,048","20,568"
2025-07-28 15:25:00,0,"10,71","20,381"
2025-07-28 15:20:00,0,"10,636","19,031"
2025-07-28 15:15:00,0,"11,041","19,13"
2025-07-28 15:10:00,0,"10,704","20,101"
2025-07-28 15:05:00,0,"11,237","19,864"
2025-07-28 15:00:00,0,"10,694","19,357"
2025-07-28 14:55:00,0,"11,122","19,619"
2025-07-28 14:50:00,0,"10,72","20,971"
2025-07-28 14:45:00,0,"10,687","21,251"
2025-07-28 14:40:00,0,"10,758","20,736"
2025-07-28 14:35:00,0,"10,816","21,048"
2025-07-28 14:30:00,0,"10,873","19,92"
2025-07-28 14:25:00,0,"10,778","20,569"
2025-07-28 14:20:00,0,"11,932","21,017"
2025-07-28 14:15:00,0,"10,738","20,95"
2025-07-28 14:10:00,0,"10,614","21,524"
2025-07-28 14:05:00,0,"10,499","19,795"
2025-07-28 14:00:00,0,"10,177","19,53"
2025-07-28 13:55:00,0,"10,036","19,884"
2025-07-28 13:50:00,0,"10,031","19,512"
2025-07-28 13:45:00,0,"9,916","19,733"
2025-07-28 13:40:00,0,"9,652","19,618"
2025-07-28 13:35:00,0,"9,583","19,763"
2025-07-28 13:30:00,0,"9,541","20,5"
2025-07-28 13:25:00,0,"9,568","20,216"
2025-07-28 13:20:00,0,"9,397","19,835"
2025-07-28 13:15:00,0,"9,439","19,388"
2025-07-28 13:10:00,0,"9,658","18,91"
2025-07-28 13:05:00,0,"9,496","18,958"
2025-07-28 13:00:00,0,"9,768","19,154"
2025-07-28 12:55:00,0,"9,473","19,292"
2025-07-28 12:50:00,0,"9,554","18,698"
2025-07-28 12:45:00,0,"9,252","18,763"
2025-07-28 12:40:00,0,"9,649","18,67"
2025-07-28 12:35:00,0,"9,562","18,572"
2025-07-28 12:30:00,0,"9,499","18,438"
2025-07-28 12:25:00,0,"9,608","18,84"
2025-07-28 12:20:00,0,"8,779","18,457"
2025-07-28 12:15:00,0,"8,902","18,539"
2025-07-28 12:10:00,0,"9,007","18,835"
2025-07-28 12:05:00,0,"8,843","19,337"
2025-07-28 12:00:00,0,"8,856","19,163"
2025-07-28 11:55:00,0,"8,713","18,685"
2025-07-28 11:50:00,0,"8,724","19,177"
2025-07-28 11:45:00,0,"8,468","20,011"
2025-07-28 11:40:00,0,"8,28","18,929"
2025-07-28 11:35:00,0,"8,314","19,037"
2025-07-28 11:30:00,0,"8,446","19,546"
2025-07-28 11:25:00,0,"8,305","19,06"
2025-07-28 11:20:00,0,"8,244","19,195"
2025-07-28 11:15:00,0,"8,286","19,972"
2025-07-28 11:10:00,0,"8,308","19,676"
2025-07-28 11:05:00,0,"9,702","18,575"
2025-07-28 11:00:00,0,"8,455","18,139"
2025-07-28 10:55:00,0,"7,847","18,504"
2025-07-28 10:50:00,0,"8,021","18,108"
2025-07-28 10:45:00,0,"7,808","17,768"
2025-07-28 10:40:00,0,"7,966","18,166"
2025-07-28 10:35:00,0,"7,674","18,623"
2025-07-28 10:30:00,0,"7,417","17,338"
2025-07-28 10:25:00,0,"7,136","17,042"
2025-07-28 10:20:00,0,"7,458","18,038"
2025-07-28 10:15:00,0,"6,934","18,953"
2025-07-28 10:10:00,0,"6,882","16,68"
2025-07-28 10:05:00,0,"7,22","16,297"
2025-07-28 10:00:00,0,"7,145","17,129"
2025-07-28 09:55:00,0,"6,608","16,96"
2025-07-28 09:50:00,0,"6,455","16,608"
2025-07-28 09:45:00,0,"6,241","16,16"
2025-07-28 09:40:00,0,"6,175","16,211"
2025-07-28 09:35:00,0,"6,042","16,723"
2025-07-28 09:30:00,0,"5,964","17,104"
2025-07-28 09:25:00,0,"6,095","16,241"
2025-07-28 09:20:00,0,"6,007","16,076"
2025-07-28 09:15:00,0,"6,067","15,434"
2025-07-28 09:10:00,0,"6,209","15,506"
2025-07-28 09:05:00,0,"6,214","15,444"
2025-07-28 09:00:00,0,"6,259","15,594"
2025-07-28 08:55:00,0,"6,485","15,704"
2025-07-28 08:50:00,0,"6,211","15,322"
2025-07-28 08:45:00,0,"6,146","15,827"
2025-07-28 08:40:00,0,"6,188","15,451"
2025-07-28 08:35:00,0,"5,976","15,518"
2025-07-28 08:30:00,0,"5,879","16,396"
2025-07-28 08:25:00,0,"5,876","15,522"
2025-07-28 08:20:00,0,"5,922","15,269"
2025-07-28 08:15:00,0,"5,434","14,974"
2025-07-28 08:10:00,0,"5,528","15,282"
2025-07-28 08:05:00,0,"5,581","15,304"
2025-07-28 08:00:00,0,"5,131","15,498"
2025-07-28 07:55:00,0,"4,928","16,206"
2025-07-28 07:50:00,0,"5,191","15,193"
2025-07-28 07:45:00,0,"5,111","15,067"
2025-07-28 07:40:00,0,"4,91","14,951"
2025-07-28 07:35:00,0,"5,246","15,29"
2025-07-28 07:30:00,0,"5,594","15,527"
2025-07-28 07:25:00,0,"4,672","15,252"
2025-07-28 07:20:00,0,"4,81","15,168"
2025-07-28 07:15:00,0,"4,85","15,223"
2025-07-28 07:10:00,0,"4,712","15,517"
2025-07-28 07:05:00,0,"4,518","15,32"
2025-07-28 07:00:00,0,"4,46","13,978"
2025-07-28 06:55:00,0,"4,352","11,874"
2025-07-28 06:50:00,0,"4,376","12,196"
2025-07-28 06:45:00,0,"4,151","12,156"
2025-07-28 06:40:00,0,"4,022","12,066"
2025-07-28 06:35:00,0,"4,158","12,272"
2025-07-28 06:30:00,0,"4,447","12,079"
2025-07-28 06:25:00,0,"3,794","11,976"
2025-07-28 06:20:00,0,"3,718","12,164"
2025-07-28 06:15:00,0,"3,679","12,485"
2025-07-28 06:10:00,0,"3,266","11,94"
2025-07-28 06:05:00,0,"3,206","12,238"
2025-07-28 06:00:00,0,"3,005","12,468"
2025-07-28 05:55:00,0,"3,341","12,656"
2025-07-28 05:50:00,0,"2,939","12,431"
2025-07-28 05:45:00,0,"2,65","11,57"
2025-07-28 05:40:00,0,"2,563","9,94"
2025-07-28 05:35:00,0,"2,556","9,852"
2025-07-28 05:30:00,0,"2,662","9,84"
2025-07-28 05:25:00,0,"2,714","9,886"
2025-07-28 05:20:00,0,"2,593","9,782"
2025-07-28 05:15:00,0,"2,52","9,361"
2025-07-28 05:10:00,0,"2,651","9,452"
2025-07-28 05:05:00,0,"2,546","9,221"
2025-07-28 05:00:00,0,"2,557","8,98"
2025-07-28 04:55:00,0,"2,392","9,674"
2025-07-28 04:50:00,0,"2,64","8,992"
2025-07-28 04:45:00,0,"2,408","9,3"
2025-07-28 04:40:00,0,"2,282","9,294"
2025-07-28 04:35:00,0,"2,268","9,299"
2025-07-28 04:30:00,0,"2,171","9,324"
2025-07-28 04:25:00,0,"2,141","9,212"
2025-07-28 04:20:00,0,"2,216","9,091"
2025-07-28 04:15:00,0,"2,191","9,266"
2025-07-28 04:10:00,0,"2,048","9,008"
2025-07-28 04:05:00,0,"2,075","9,226"
2025-07-28 04:00:00,0,"2,323","9,108"
2025-07-28 03:55:00,0,"2,117","9,25"
2025-07-28 03:50:00,0,"2,17","9,337"
2025-07-28 03:45:00,0,"2,099","9,218"
2025-07-28 03:40:00,0,"2,089","9,191"
2025-07-28 03:35:00,0,"2,159","9,337"
2025-07-28 03:30:00,0,"2,142","9,08"
2025-07-28 03:25:00,0,"2,018","9,21"
2025-07-28 03:20:00,0,"2,042","9,254"
2025-07-28 03:15:00,0,"2,172","9,456"
2025-07-28 03:10:00,0,"2,075","9,236"
2025-07-28 03:05:00,0,"2,164","9,256"
2025-07-28 03:00:00,0,"2,051","9,055"
2025-07-28 02:55:00,0,"2,165","9,187"
2025-07-28 02:50:00,0,"2,006","9,389"
2025-07-28 02:45:00,0,"2,142","9,098"
2025-07-28 02:40:00,0,"2,047","9,001"
2025-07-28 02:35:00,0,"2,172","9,28"
2025-07-28 02:30:00,0,"1,961","9,269"
2025-07-28 02:25:00,0,"1,98","9,402"
2025-07-28 02:20:00,0,"2,137","9,173"
2025-07-28 02:15:00,0,"2,213","9,112"
2025-07-28 02:10:00,0,"2,478","9,15"
2025-07-28 02:05:00,0,"2,513","9,462"
2025-07-28 02:00:00,0,"2,309","9,354"
2025-07-28 01:55:00,0,"2,026","9,145"
2025-07-28 01:50:00,0,"2,095","9,265"
2025-07-28 01:45:00,0,"1,907","9,172"
2025-07-28 01:40:00,0,"1,894","9,338"
2025-07-28 01:35:00,0,"2,072","9,154"
2025-07-28 01:30:00,0,"2,053","9,179"
2025-07-28 01:25:00,0,"1,963","9,414"
2025-07-28 01:20:00,0,"2,016","9,019"
2025-07-28 01:15:00,0,"2,218","9,2"
2025-07-28 01:10:00,0,"2,348","9,158"
2025-07-28 01:05:00,0,"2,032","9,38"
2025-07-28 01:00:00,0,"2,072","9,325"
2025-07-28 00:55:00,0,"2,046","9,282"
2025-07-28 00:50:00,0,"2,318","9,29"
2025-07-28 00:45:00,0,"2,183","9,182"
2025-07-28 00:40:00,0,"2,111","9,202"
2025-07-28 00:35:00,0,"2,166","9,376"
2025-07-28 00:30:00,0,"2,285","9,262"
2025-07-28 00:25:00,0,"2,267","9,366"
2025-07-28 00:20:00,0,"2,105","9,194"
2025-07-28 00:15:00,0,"2,062","9,12"
2025-07-28 00:10:00,0,"2,148","9,056"
2025-07-28 00:05:00,0,"2,189","9,518"
2025-07-28 00:00:00,0,"2,094","9,47"
2025-07-27 23:55:00,0,"2,11","9,089"
2025-07-27 23:50:00,0,"2,114","9,049"
2025-07-27 23:45:00,0,"2,254","9,146"
2025-07-27 23:40:00,0,"2,047","9,434"
2025-07-27 23:35:00,0,"2,069","9,568"
2025-07-27 23:30:00,0,"2,018","9,274"
2025-07-27 23:25:00,0,"2,288","9,061"
2025-07-27 23:20:00,0,"2,06","9,278"
2025-07-27 23:15:00,0,"2,078","9,247"
2025-07-27 23:10:00,0,"2,18","9,493"
2025-07-27 23:05:00,0,"2,05","9,305"
2025-07-27 23:00:00,0,"2,272","9,18"
2025-07-27 22:55:00,0,"2,284","9,1"
2025-07-27 22:50:00,0,"2,033","9,228"
2025-07-27 22:45:00,0,"1,973","9,491"
2025-07-27 22:40:00,0,"2,201","9,162"
2025-07-27 22:35:00,0,"1,967","9,367"
2025-07-27 22:30:00,0,"1,964","9,118"
2025-07-27 22:25:00,0,"1,949","9,228"
2025-07-27 22:20:00,0,"2,119","9,432"
2025-07-27 22:15:00,0,"1,927","9,409"
2025-07-27 22:10:00,0,"1,931","9,118"
2025-07-27 22:05:00,0,"2,024","9,349"
2025-07-27 22:00:00,0,"2,069","9,276"
2025-07-27 21:55:00,0,"2,176","9,372"
2025-07-27 21:50:00,0,"2,141","9,493"
2025-07-27 21:45:00,0,"2,04","9,148"
2025-07-27 21:40:00,0,"2,06","9,218"
2025-07-27 21:35:00,0,"2,294","9,457"
2025-07-27 21:30:00,0,"2,046","9,088"
2025-07-27 21:25:00,0,"2,016","9,28"
2025-07-27 21:20:00,0,"2,405","9,218"
2025-07-27 21:15:00,0,"2,914","9,223"
2025-07-27 21:10:00,0,"2,615","9,278"
2025-07-27 21:05:00,0,"2,557","9,262"
2025-07-27 21:00:00,0,"2,6","9,202"
2025-07-27 20:55:00,0,"3,072","9,455"
2025-07-27 20:50:00,0,"2,324","9,113"
2025-07-27 20:45:00,0,"2,093","9,083"
2025-07-27 20:40:00,0,"2,015","9,204"
2025-07-27 20:35:00,0,"2,233","9,301"
2025-07-27 20:30:00,0,"2,114","9,221"
2025-07-27 20:25:00,0,"1,999","9,34"
2025-07-27 20:20:00,0,"1,999","8,989"
2025-07-27 20:15:00,0,"2,035","9,188"
2025-07-27 20:10:00,0,"2,28","8,962"
2025-07-27 20:05:00,0,"1,999","9,208"
2025-07-27 20:00:00,0,"2,081","9,43"
2025-07-27 19:55:00,0,"2,142","9,182"
2025-07-27 19:50:00,0,"2,434","9,101"
2025-07-27 19:45:00,0,"2,045","9,138"
2025-07-27 19:40:00,0,"2,02","9,095"
2025-07-27 19:35:00,0,"1,988","9,572"
2025-07-27 19:30:00,0,"2,287","8,984"
2025-07-27 19:25:00,0,"2,101","8,982"
2025-07-27 19:20:00,0,"2,009","9,27"
2025-07-27 19:15:00,0,"1,944","9,162"
2025-07-27 19:10:00,0,"2,118","9,386"
2025-07-27 19:05:00,0,"1,988","9,08"
2025-07-27 19:00:00,0,"1,933","9,072"
2025-07-27 18:55:00,0,"2,039","8,989"
2025-07-27 18:50:00,0,"2,039","9,218"
2025-07-27 18:45:00,0,"2,188","9,149"
2025-07-27 18:40:00,0,"2,113","9,518"
2025-07-27 18:35:00,0,"2,203","9,316"
2025-07-27 18:30:00,0,"2,191","9,202"
2025-07-27 18:25:00,0,"2,224","9,325"
2025-07-27 18:20:00,0,"2,21","9,161"
2025-07-27 18:15:00,0,"2,172","9,371"
2025-07-27 18:10:00,0,"2,256","9,191"
2025-07-27 18:05:00,0,"2,273","9,222"
2025-07-27 18:00:00,0,"2,252","9,316"
2025-07-27 17:55:00,0,"2,462","9,202"
2025-07-27 17:50:00,0,"2,053","9,222"
2025-07-27 17:45:00,0,"2,092","9,359"
2025-07-27 17:40:00,0,"2,1","9,203"
2025-07-27 17:35:00,0,"2,09","9,274"
2025-07-27 17:30:00,0,"2,053","9,26"
2025-07-27 17:25:00,0,"2,222","9,51"
2025-07-27 17:20:00,0,"2,166","9,437"
2025-07-27 17:15:00,0,"1,998","9,203"
2025-07-27 17:10:00,0,"1,944","9,08"
2025-07-27 17:05:00,0,"2,186","9,442"
2025-07-27 17:00:00,0,"2,093","9,551"
2025-07-27 16:55:00,0,"2,033","9,604"
2025-07-27 16:50:00,0,"2,052","9,797"
2025-07-27 16:45:00,0,"2,19","9,563"
2025-07-27 16:40:00,0,"2,941","9,437"
2025-07-27 16:35:00,0,"2,017","9,676"
2025-07-27 16:30:00,0,"2,035","9,654"
2025-07-27 16:25:00,0,"2,053","9,732"
2025-07-27 16:20:00,0,"2,075","9,493"
2025-07-27 16:15:00,0,"2,108","9,502"
2025-07-27 16:10:00,0,"2,141","9,755"
2025-07-27 16:05:00,0,"2,203","9,844"
2025-07-27 16:00:00,0,"2,078","9,691"
2025-07-27 15:55:00,0,"2,092","9,406"
2025-07-27 15:50:00,0,"2,188","9,533"
2025-07-27 15:45:00,0,"2,059","9,474"
2025-07-27 15:40:00,0,"2,098","9,713"
2025-07-27 15:35:00,0,"2,084","9,889"
2025-07-27 15:30:00,0,"2,071","9,577"
2025-07-27 15:25:00,0,"1,987","9,437"
2025-07-27 15:20:00,0,"2,143","9,466"
2025-07-27 15:15:00,0,"2,032","9,707"
2025-07-27 15:10:00,0,"2,444","9,851"
2025-07-27 15:05:00,0,"2,153","9,684"
2025-07-27 15:00:00,0,"2,214","9,564"
2025-07-27 14:55:00,0,"2,011","9,842"
2025-07-27 14:50:00,0,"2,057","10,012"
2025-07-27 14:45:00,0,"2,064","10,045"
2025-07-27 14:40:00,0,"2,052","9,704"
2025-07-27 14:35:00,0,"1,938","9,841"
2025-07-27 14:30:00,0,"2,16","9,702"
2025-07-27 14:25:00,0,"1,974","9,911"
2025-07-27 14:20:00,0,"2,516","9,774"
2025-07-27 14:15:00,0,"2,026","9,976"
2025-07-27 14:10:00,0,"1,928","9,728"
2025-07-27 14:05:00,0,"1,888","9,805"
2025-07-27 14:00:00,0,"2,08","9,935"
2025-07-27 13:55:00,0,"1,909","9,943"
2025-07-27 13:50:00,0,"1,969","10,082"
2025-07-27 13:45:00,0,"1,93","9,684"
2025-07-27 13:40:00,0,"2,078","10,03"
2025-07-27 13:35:00,0,"1,985","9,962"
2025-07-27 13:30:00,0,"1,92","9,938"
2025-07-27 13:25:00,0,"1,999","10,01"
2025-07-27 13:20:00,0,"1,992","9,502"
2025-07-27 13:15:00,0,"2,78","9,744"
2025-07-27 13:10:00,0,"5,018","9,523"
2025-07-27 13:05:00,0,"5,278","9,678"
2025-07-27 13:00:00,0,"5,167","10,03"
2025-07-27 12:55:00,0,"5,137","11,47"
2025-07-27 12:50:00,0,"4,849","11,676"
2025-07-27 12:45:00,0,"4,835","11,617"
2025-07-27 12:40:00,0,"4,741","11,839"
2025-07-27 12:35:00,0,"4,59","11,741"
2025-07-27 12:30:00,0,"4,338","11,942"
2025-07-27 12:25:00,0,"4,175","11,509"
