Date,Consumption [kW],ECB 225 -  21F [kW],ECB 20F [kW]
2025-07-13 00:40:00,0,"4,468","5,398"
2025-07-13 00:35:00,0,"4,319","5,914"
2025-07-13 00:30:00,0,"4,382","8,345"
2025-07-13 00:25:00,0,"4,566","9,436"
2025-07-13 00:20:00,0,"4,301","5,489"
2025-07-13 00:15:00,0,"4,466","5,47"
2025-07-13 00:10:00,0,"4,306","5,636"
2025-07-13 00:05:00,0,"4,45","10,578"
2025-07-13 00:00:00,0,"4,404","8,746"
2025-07-12 23:55:00,0,"4,481","5,398"
2025-07-12 23:50:00,0,"4,278","5,404"
2025-07-12 23:45:00,0,"4,298","7,41"
2025-07-12 23:40:00,0,"4,434","8,569"
2025-07-12 23:35:00,0,"4,376","7,146"
2025-07-12 23:30:00,0,"4,471","5,36"
2025-07-12 23:25:00,0,"4,496","5,437"
2025-07-12 23:20:00,0,"4,297","8,184"
2025-07-12 23:15:00,0,"4,484","9,172"
2025-07-12 23:10:00,0,"4,244","5,762"
2025-07-12 23:05:00,0,"4,342","5,903"
2025-07-12 23:00:00,0,"4,412","5,644"
2025-07-12 22:55:00,0,"4,614","9,764"
2025-07-12 22:50:00,0,"4,469","9,412"
2025-07-12 22:45:00,0,"4,402","5,56"
2025-07-12 22:40:00,0,"4,448","5,502"
2025-07-12 22:35:00,0,"4,414","6,998"
2025-07-12 22:30:00,0,"4,435","8,688"
2025-07-12 22:25:00,0,"4,675","7,568"
2025-07-12 22:20:00,0,"4,669","5,56"
2025-07-12 22:15:00,0,"4,261","5,368"
2025-07-12 22:10:00,0,"4,242","7,754"
2025-07-12 22:05:00,0,"4,296","9,182"
2025-07-12 22:00:00,0,"4,52","5,946"
2025-07-12 21:55:00,0,"4,548","5,54"
2025-07-12 21:50:00,0,"4,596","6,204"
2025-07-12 21:45:00,0,"4,577","8,558"
2025-07-12 21:40:00,0,"4,42","8,706"
2025-07-12 21:35:00,0,"4,58","5,273"
2025-07-12 21:30:00,0,"4,339","5,389"
2025-07-12 21:25:00,0,"4,651","5,527"
2025-07-12 21:20:00,0,"4,36","10,674"
2025-07-12 21:15:00,0,"4,462","8,393"
2025-07-12 21:10:00,0,"4,742","5,612"
2025-07-12 21:05:00,0,"4,414","5,618"
2025-07-12 21:00:00,0,"4,98","7,562"
2025-07-12 20:55:00,0,"5,546","9,091"
2025-07-12 20:50:00,0,"5,351","6,95"
2025-07-12 20:45:00,0,"5,658","5,562"
2025-07-12 20:40:00,0,"5,448","5,618"
2025-07-12 20:35:00,0,"5,701","7,393"
2025-07-12 20:30:00,0,"5,251","8,906"
2025-07-12 20:25:00,0,5,"6,996"
2025-07-12 20:20:00,0,"4,866","5,358"
2025-07-12 20:15:00,0,"4,693","5,378"
2025-07-12 20:10:00,0,"4,787","7,675"
2025-07-12 20:05:00,0,"4,758","8,815"
2025-07-12 20:00:00,0,"4,793","7,117"
2025-07-12 19:55:00,0,"5,165","5,462"
2025-07-12 19:50:00,0,"4,723","5,82"
2025-07-12 19:45:00,0,"4,651","7,898"
2025-07-12 19:40:00,0,"4,664","11,75"
2025-07-12 19:35:00,0,"4,696","5,74"
2025-07-12 19:30:00,0,"4,888","5,856"
2025-07-12 19:25:00,0,"5,016","5,912"
2025-07-12 19:20:00,0,"4,759","8,222"
2025-07-12 19:15:00,0,"4,76","9,18"
2025-07-12 19:10:00,0,"4,624","6,091"
2025-07-12 19:05:00,0,"4,68","5,603"
2025-07-12 19:00:00,0,"4,855","5,852"
2025-07-12 18:55:00,0,"5,143","8,196"
2025-07-12 18:50:00,0,"4,798","9,018"
2025-07-12 18:45:00,0,"4,843","5,586"
2025-07-12 18:40:00,0,"4,986","5,789"
2025-07-12 18:35:00,0,"4,83","6,487"
2025-07-12 18:30:00,0,"4,92","8,449"
2025-07-12 18:25:00,0,"5,012","8,984"
2025-07-12 18:20:00,0,"5,07","5,552"
2025-07-12 18:15:00,0,"4,824","5,768"
2025-07-12 18:10:00,0,"4,82","6,077"
2025-07-12 18:05:00,0,"5,071","11,896"
2025-07-12 18:00:00,0,"4,837","7,208"
2025-07-12 17:55:00,0,"4,862","5,681"
2025-07-12 17:50:00,0,"4,883","5,868"
2025-07-12 17:45:00,0,"5,2","8,468"
2025-07-12 17:40:00,0,"5,236","8,782"
2025-07-12 17:35:00,0,"5,036","5,489"
2025-07-12 17:30:00,0,"5,236","5,542"
2025-07-12 17:25:00,0,"5,15","6,142"
2025-07-12 17:20:00,0,"5,04","8,778"
2025-07-12 17:15:00,0,"5,29","8,688"
2025-07-12 17:10:00,0,"5,222","5,688"
2025-07-12 17:05:00,0,"5,138","6,349"
2025-07-12 17:00:00,0,"5,269","7,182"
2025-07-12 16:55:00,0,"5,286","9,506"
2025-07-12 16:50:00,0,"5,042","9,712"
2025-07-12 16:45:00,0,"5,251","6,193"
2025-07-12 16:40:00,0,"5,143","6,235"
2025-07-12 16:35:00,0,"5,063","6,398"
2025-07-12 16:30:00,0,"5,395","12,674"
2025-07-12 16:25:00,0,"5,232","7,759"
2025-07-12 16:20:00,0,"5,227","5,998"
2025-07-12 16:15:00,0,"5,044","5,828"
2025-07-12 16:10:00,0,"5,107","7,65"
2025-07-12 16:05:00,0,"5,269","9,028"
2025-07-12 16:00:00,0,"5,119","7,339"
2025-07-12 15:55:00,0,"5,209","6,054"
2025-07-12 15:50:00,0,"5,632","5,927"
2025-07-12 15:45:00,0,"5,747","8,071"
2025-07-12 15:40:00,0,"5,548","9,672"
2025-07-12 15:35:00,0,"5,724","9,87"
2025-07-12 15:30:00,0,"5,568","10,462"
2025-07-12 15:25:00,0,"5,752","10,708"
2025-07-12 15:20:00,0,"5,542","12,824"
2025-07-12 15:15:00,0,"6,4","16,68"
2025-07-12 15:10:00,0,"7,332","11,306"
2025-07-12 15:05:00,0,"7,753","10,768"
2025-07-12 15:00:00,0,"7,632","10,8"
2025-07-12 14:55:00,0,"7,699","13,4"
2025-07-12 14:50:00,0,"7,536","13,891"
2025-07-12 14:45:00,0,"7,776","10,772"
2025-07-12 14:40:00,0,"7,844","10,732"
2025-07-12 14:35:00,0,"7,662","11,327"
2025-07-12 14:30:00,0,"7,776","13,367"
2025-07-12 14:25:00,0,"7,937","13,447"
2025-07-12 14:20:00,0,"8,231","10,632"
2025-07-12 14:15:00,0,"9,005","10,697"
2025-07-12 14:10:00,0,"9,106","12,138"
2025-07-12 14:05:00,0,"9,175","13,524"
2025-07-12 14:00:00,0,"9,038","12,562"
2025-07-12 13:55:00,0,"9,895","10,478"
2025-07-12 13:50:00,0,"9,259","10,644"
2025-07-12 13:45:00,0,"9,157","12,322"
2025-07-12 13:40:00,0,"9,14","13,416"
2025-07-12 13:35:00,0,"9,064","12,217"
2025-07-12 13:30:00,0,"9,214","10,52"
2025-07-12 13:25:00,0,"9,702","10,585"
2025-07-12 13:20:00,0,"9,546","12,494"
2025-07-12 13:15:00,0,"9,694","13,848"
2025-07-12 13:10:00,0,"9,488","13,414"
2025-07-12 13:05:00,0,"9,997","11,154"
2025-07-12 13:00:00,0,"10,038","11,052"
2025-07-12 12:55:00,0,"10,006","11,792"
2025-07-12 12:50:00,0,"9,426","16,824"
2025-07-12 12:45:00,0,"9,512","11,951"
2025-07-12 12:40:00,0,"9,698","10,562"
2025-07-12 12:35:00,0,"9,38","10,764"
2025-07-12 12:30:00,0,"9,677","12,998"
2025-07-12 12:25:00,0,"9,353","16,235"
2025-07-12 12:20:00,0,"9,752","12,421"
2025-07-12 12:15:00,0,"9,34","13,445"
2025-07-12 12:10:00,0,"9,494","13,577"
2025-07-12 12:05:00,0,"9,529","13,026"
2025-07-12 12:00:00,0,"9,58","13,416"
2025-07-12 11:55:00,0,"9,748","10,273"
2025-07-12 11:50:00,0,"9,378","10,514"
2025-07-12 11:45:00,0,"9,256","11,101"
2025-07-12 11:40:00,0,"9,235","13,234"
2025-07-12 11:35:00,0,"9,169","13,682"
2025-07-12 11:30:00,0,"9,685","10,524"
2025-07-12 11:25:00,0,"9,277","10,541"
2025-07-12 11:20:00,0,"9,1","11,513"
2025-07-12 11:15:00,0,"9,144","13,63"
2025-07-12 11:10:00,0,"9,148","14,372"
2025-07-12 11:05:00,0,"9,569","10,466"
2025-07-12 11:00:00,0,"9,451","10,685"
2025-07-12 10:55:00,0,"9,061","10,988"
2025-07-12 10:50:00,0,"8,802","13,424"
2025-07-12 10:45:00,0,"8,648","13,705"
2025-07-12 10:40:00,0,"8,628","10,831"
2025-07-12 10:35:00,0,"9,001","10,56"
2025-07-12 10:30:00,0,"8,837","11,236"
2025-07-12 10:25:00,0,"8,827","13,296"
2025-07-12 10:20:00,0,"9,305","15,059"
2025-07-12 10:15:00,0,"9,023","12,154"
2025-07-12 10:10:00,0,"8,968","7,879"
2025-07-12 10:05:00,0,"9,304","7,54"
2025-07-12 10:00:00,0,"9,229","10,261"
2025-07-12 09:55:00,0,"9,023","10,816"
2025-07-12 09:50:00,0,"9,262","10,811"
2025-07-12 09:45:00,0,"9,319","8,382"
2025-07-12 09:40:00,0,"9,16","6,934"
2025-07-12 09:35:00,0,"9,149","8,246"
2025-07-12 09:30:00,0,"8,972","8,752"
2025-07-12 09:25:00,0,"8,712","9,647"
2025-07-12 09:20:00,0,"8,72","9,68"
2025-07-12 09:15:00,0,"8,753","7,124"
2025-07-12 09:10:00,0,"8,812","8,1"
2025-07-12 09:05:00,0,"9,008","8,549"
2025-07-12 09:00:00,0,"8,683","9,532"
2025-07-12 08:55:00,0,"8,836","11,047"
2025-07-12 08:50:00,0,"8,707","9,262"
2025-07-12 08:45:00,0,"8,773","8,921"
2025-07-12 08:40:00,0,"8,933","11,14"
2025-07-12 08:35:00,0,"9,011","10,523"
2025-07-12 08:30:00,0,"8,864","10,342"
2025-07-12 08:25:00,0,"8,386","10,291"
2025-07-12 08:20:00,0,"8,398","7,712"
2025-07-12 08:15:00,0,"8,372","8,333"
2025-07-12 08:10:00,0,"8,754","6,222"
2025-07-12 08:05:00,0,"8,576","6,666"
2025-07-12 08:00:00,0,"8,33","10,601"
2025-07-12 07:55:00,0,"8,429","10,177"
2025-07-12 07:50:00,0,"8,654","8,629"
2025-07-12 07:45:00,0,"8,644","6,31"
2025-07-12 07:40:00,0,"8,438","6,144"
2025-07-12 07:35:00,0,"8,831","8,638"
2025-07-12 07:30:00,0,"8,452","9,385"
2025-07-12 07:25:00,0,"8,465","9,252"
2025-07-12 07:20:00,0,"8,773","7,147"
2025-07-12 07:15:00,0,"8,808","6,17"
2025-07-12 07:10:00,0,"8,375","8,13"
2025-07-12 07:05:00,0,"8,544","9,163"
2025-07-12 07:00:00,0,"8,069","9,91"
2025-07-12 06:55:00,0,"8,138","7,981"
2025-07-12 06:50:00,0,"8,16","6,463"
2025-07-12 06:45:00,0,"8,022","7,189"
2025-07-12 06:40:00,0,"8,212","7,918"
2025-07-12 06:35:00,0,"8,53","9,782"
2025-07-12 06:30:00,0,"8,2","10,082"
2025-07-12 06:25:00,0,"7,862","6,372"
2025-07-12 06:20:00,0,"7,819","7,006"
2025-07-12 06:15:00,0,"8,04","7,77"
2025-07-12 06:10:00,0,"8,188","9,54"
2025-07-12 06:05:00,0,"7,97","11,728"
2025-07-12 06:00:00,0,"8,18","6,776"
2025-07-12 05:55:00,0,"8,089","6,74"
2025-07-12 05:50:00,0,"8,574","7,216"
2025-07-12 05:45:00,0,"8,197","8,818"
2025-07-12 05:40:00,0,"8,206","11,845"
2025-07-12 05:35:00,0,"8,053","7,079"
2025-07-12 05:30:00,0,"7,949","6,406"
2025-07-12 05:25:00,0,"8,653","7,649"
2025-07-12 05:20:00,0,"8,104","7,728"
2025-07-12 05:15:00,0,"8,058","10,798"
2025-07-12 05:10:00,0,"8,232","9,614"
2025-07-12 05:05:00,0,"8,11","6,617"
2025-07-12 05:00:00,0,"7,804","7,376"
2025-07-12 04:55:00,0,"7,458","6,774"
2025-07-12 04:50:00,0,"7,776","9,385"
2025-07-12 04:45:00,0,"7,867","10,662"
2025-07-12 04:40:00,0,"7,715","6,614"
2025-07-12 04:35:00,0,"7,666","7,357"
2025-07-12 04:30:00,0,"7,555","6,944"
2025-07-12 04:25:00,0,"7,699","9,524"
2025-07-12 04:20:00,0,"7,835","11,663"
2025-07-12 04:15:00,0,"7,909","6,514"
2025-07-12 04:10:00,0,"8,014","6,84"
2025-07-12 04:05:00,0,"7,664","6,996"
2025-07-12 04:00:00,0,"7,704","8,716"
2025-07-12 03:55:00,0,"7,622","11,855"
2025-07-12 03:50:00,0,"7,679","6,898"
2025-07-12 03:45:00,0,"8,255","6,336"
2025-07-12 03:40:00,0,"7,776","7,393"
2025-07-12 03:35:00,0,"7,907","7,895"
2025-07-12 03:30:00,0,"7,936","11,135"
2025-07-12 03:25:00,0,"7,752","9,32"
2025-07-12 03:20:00,0,"7,937","6,496"
2025-07-12 03:15:00,0,"8,072","7,654"
2025-07-12 03:10:00,0,"7,958","6,901"
2025-07-12 03:05:00,0,"7,738","9,77"
2025-07-12 03:00:00,0,"7,82","10,52"
2025-07-12 02:55:00,0,"7,902","6,514"
2025-07-12 02:50:00,0,"7,836","7,577"
2025-07-12 02:45:00,0,"7,901","6,384"
2025-07-12 02:40:00,0,"7,877","9,314"
2025-07-12 02:35:00,0,"7,852","11,929"
2025-07-12 02:30:00,0,"7,811","6,709"
2025-07-12 02:25:00,0,"8,093","6,982"
2025-07-12 02:20:00,0,"8,214","6,468"
2025-07-12 02:15:00,0,"8,108","7,476"
2025-07-12 02:10:00,0,"7,944","10,687"
2025-07-12 02:05:00,0,"8,068","9,364"
2025-07-12 02:00:00,0,"7,83","7,625"
2025-07-12 01:55:00,0,"8,284","7,292"
2025-07-12 01:50:00,0,"8,57","6,365"
2025-07-12 01:45:00,0,"8,039","8,572"
2025-07-12 01:40:00,0,"7,932","9,536"
2025-07-12 01:35:00,0,"8,105","9,784"
2025-07-12 01:30:00,0,"8,102","7,526"
2025-07-12 01:25:00,0,"8,009","6,598"
2025-07-12 01:20:00,0,"8,196","7,555"
2025-07-12 01:15:00,0,"8,303","8,598"
2025-07-12 01:10:00,0,"8,366","9,46"
2025-07-12 01:05:00,0,"8,351","9,527"
2025-07-12 01:00:00,0,"7,978","6,394"
2025-07-12 00:55:00,0,"8,261","6,797"
2025-07-12 00:50:00,0,"8,269","8,106"
2025-07-12 00:45:00,0,"8,018","9,412"
2025-07-12 00:40:00,0,"8,267","10,382"
2025-07-12 00:35:00,0,"8,351","6,883"
2025-07-12 00:30:00,0,"8,218","6,559"
2025-07-12 00:25:00,0,"7,898","9,623"
2025-07-12 00:20:00,0,"8,082","7,297"
2025-07-12 00:15:00,0,"8,084","9,875"
2025-07-12 00:10:00,0,"7,89","10,09"
2025-07-12 00:05:00,0,"8,046","6,226"
2025-07-12 00:00:00,0,"8,616","8,431"
2025-07-11 23:55:00,0,"8,346","6,19"
2025-07-11 23:50:00,0,"8,474","8,171"
2025-07-11 23:45:00,0,"8,14","11,005"
2025-07-11 23:40:00,0,"8,112","7,792"
2025-07-11 23:35:00,0,"8,136","8,275"
2025-07-11 23:30:00,0,"8,378","7,074"
2025-07-11 23:25:00,0,"8,675","6,422"
2025-07-11 23:20:00,0,"8,093","9,889"
2025-07-11 23:15:00,0,"8,063","10,078"
2025-07-11 23:10:00,0,"8,105","7,147"
2025-07-11 23:05:00,0,"8,134","7,53"
2025-07-11 23:00:00,0,"8,131","6,492"
2025-07-11 22:55:00,0,"8,438","9,33"
2025-07-11 22:50:00,0,"8,536","9,49"
2025-07-11 22:45:00,0,"8,064","8,738"
2025-07-11 22:40:00,0,"7,955","8,37"
2025-07-11 22:35:00,0,"7,967","6,377"
2025-07-11 22:30:00,0,"8,194","7,782"
2025-07-11 22:25:00,0,"7,942","9,949"
2025-07-11 22:20:00,0,"8,112","8,862"
2025-07-11 22:15:00,0,"8,09","8,546"
2025-07-11 22:10:00,0,"7,968","6,578"
2025-07-11 22:05:00,0,"8,378","6,853"
2025-07-11 22:00:00,0,"7,963","9,053"
2025-07-11 21:55:00,0,"8,239","9,955"
2025-07-11 21:50:00,0,"8,324","9,986"
2025-07-11 21:45:00,0,"8,263","6,635"
2025-07-11 21:40:00,0,"8,423","6,618"
2025-07-11 21:35:00,0,"7,885","8,274"
2025-07-11 21:30:00,0,"7,912","9,402"
2025-07-11 21:25:00,0,"8,557","9,695"
2025-07-11 21:20:00,0,"8,402","6,968"
2025-07-11 21:15:00,0,"8,335","6,473"
2025-07-11 21:10:00,0,"9,448","8,422"
2025-07-11 21:05:00,0,"9,277","9,258"
2025-07-11 21:00:00,0,"9,312","10,484"
2025-07-11 20:55:00,0,"10,084","8,036"
2025-07-11 20:50:00,0,"9,68","6,61"
2025-07-11 20:45:00,0,"9,623","7,688"
2025-07-11 20:40:00,0,"9,623","8,468"
2025-07-11 20:35:00,0,"10,17","9,876"
2025-07-11 20:30:00,0,"9,667","9,169"
2025-07-11 20:25:00,0,"9,912","6,421"
2025-07-11 20:20:00,0,"9,646","7,067"
2025-07-11 20:15:00,0,"9,511","8,142"
2025-07-11 20:10:00,0,"9,634","9,962"
2025-07-11 20:05:00,0,"9,757","10,43"
2025-07-11 20:00:00,0,"10,422","6,479"
2025-07-11 19:55:00,0,"9,57","6,751"
2025-07-11 19:50:00,0,"9,859","7,538"
2025-07-11 19:45:00,0,"9,793","9,518"
2025-07-11 19:40:00,0,"9,708","10,93"
2025-07-11 19:35:00,0,"10,228","6,836"
2025-07-11 19:30:00,0,"10,304","6,637"
2025-07-11 19:25:00,0,"10,174","8,058"
2025-07-11 19:20:00,0,"10,169","9,072"
2025-07-11 19:15:00,0,"10,126","11,222"
2025-07-11 19:10:00,0,"10,386","7,568"
2025-07-11 19:05:00,0,"10,291","6,8"
2025-07-11 19:00:00,0,"10,18","8,058"
2025-07-11 18:55:00,0,"10,585","8,526"
2025-07-11 18:50:00,0,"10,591","10,427"
2025-07-11 18:45:00,0,"10,922","8,994"
2025-07-11 18:40:00,0,"10,62","6,65"
2025-07-11 18:35:00,0,"10,912","7,606"
2025-07-11 18:30:00,0,"10,801","7,64"
2025-07-11 18:25:00,0,"10,528","10,391"
2025-07-11 18:20:00,0,"10,95","11,063"
2025-07-11 18:15:00,0,"10,754","7,472"
2025-07-11 18:10:00,0,"10,535","9,16"
2025-07-11 18:05:00,0,"11,107","16,955"
2025-07-11 18:00:00,0,"10,856","17,527"
2025-07-11 17:55:00,0,"11,348","18,29"
2025-07-11 17:50:00,0,"11,153","16,734"
2025-07-11 17:45:00,0,"11,208","17,686"
2025-07-11 17:40:00,0,"11,64","17,446"
2025-07-11 17:35:00,0,"11,441","15,15"
2025-07-11 17:30:00,0,"11,764","18,487"
2025-07-11 17:25:00,0,"11,37","18,64"
2025-07-11 17:20:00,0,"11,053","16,826"
2025-07-11 17:15:00,0,"11,39","18,77"
2025-07-11 17:10:00,0,"11,626","17,48"
2025-07-11 17:05:00,0,"11,718","16,975"
2025-07-11 17:00:00,0,"11,894","19,177"
2025-07-11 16:55:00,0,"11,588","21,714"
2025-07-11 16:50:00,0,"11,608","21,299"
2025-07-11 16:45:00,0,"11,996","20,135"
2025-07-11 16:40:00,0,"11,78","19,494"
2025-07-11 16:35:00,0,"11,33","18,065"
2025-07-11 16:30:00,0,"11,531","18,295"
2025-07-11 16:25:00,0,"12,017","19,208"
2025-07-11 16:20:00,0,"11,987","18,112"
2025-07-11 16:15:00,0,"12,14","17,496"
2025-07-11 16:10:00,0,"12,373","19,796"
2025-07-11 16:05:00,0,"11,915","19,49"
2025-07-11 16:00:00,0,"11,94","18,786"
2025-07-11 15:55:00,0,"12,053","18,676"
2025-07-11 15:50:00,0,"12,773","18,126"
2025-07-11 15:45:00,0,"12,203","19,841"
2025-07-11 15:40:00,0,"11,754","18,272"
2025-07-11 15:35:00,0,"11,538","19,966"
2025-07-11 15:30:00,0,"11,801","19,829"
2025-07-11 15:25:00,0,12,"17,19"
2025-07-11 15:20:00,0,"12,028","19,303"
2025-07-11 15:15:00,0,"11,873","18,383"
2025-07-11 15:10:00,0,"11,982","18,23"
2025-07-11 15:05:00,0,"12,043","19,622"
2025-07-11 15:00:00,0,"11,654","18,088"
2025-07-11 14:55:00,0,"11,534","20,971"
2025-07-11 14:50:00,0,"11,827","20,203"
2025-07-11 14:45:00,0,"11,248","18,889"
2025-07-11 14:40:00,0,"11,605","21,322"
2025-07-11 14:35:00,0,"11,662","18,755"
2025-07-11 14:30:00,0,"11,654","18,011"
2025-07-11 14:25:00,0,"11,768","20,652"
2025-07-11 14:20:00,0,"11,779","20,104"
2025-07-11 14:15:00,0,"12,024","21,528"
2025-07-11 14:10:00,0,"11,778","18,762"
2025-07-11 14:05:00,0,"11,515","18,152"
2025-07-11 14:00:00,0,"11,282","20,261"
2025-07-11 13:55:00,0,"11,768","21,713"
2025-07-11 13:50:00,0,"11,857","22,061"
2025-07-11 13:45:00,0,"12,372","20,87"
2025-07-11 13:40:00,0,"11,453","18,073"
2025-07-11 13:35:00,0,"11,501","19,922"
2025-07-11 13:30:00,0,"12,498","21,377"
2025-07-11 13:25:00,0,"12,023","22,079"
2025-07-11 13:20:00,0,"11,43","22,123"
2025-07-11 13:15:00,0,"11,299","18,952"
2025-07-11 13:10:00,0,"11,549","21,793"
2025-07-11 13:05:00,0,"11,293","20,465"
2025-07-11 13:00:00,0,"11,396","20,071"
2025-07-11 12:55:00,0,"11,358","23,641"
2025-07-11 12:50:00,0,"10,96","19,842"
2025-07-11 12:45:00,0,"11,65","18,937"
2025-07-11 12:40:00,0,"11,094","20,105"
2025-07-11 12:35:00,0,"11,294","19,492"
2025-07-11 12:30:00,0,"11,171","22,691"
2025-07-11 12:25:00,0,"10,936","20,834"
2025-07-11 12:20:00,0,"11,322","17,994"
2025-07-11 12:15:00,0,"11,813","21,757"
2025-07-11 12:10:00,0,"11,501","19,378"
2025-07-11 12:05:00,0,"11,66","22,591"
2025-07-11 12:00:00,0,"11,968","22,308"
2025-07-11 11:55:00,0,"11,813","20,354"
2025-07-11 11:50:00,0,"11,665","22,512"
2025-07-11 11:45:00,0,"12,044","21,896"
2025-07-11 11:40:00,0,"11,257","24,515"
2025-07-11 11:35:00,0,"11,492","24,002"
2025-07-11 11:30:00,0,"11,528","18,618"
2025-07-11 11:25:00,0,"11,351","20,323"
2025-07-11 11:20:00,0,"11,256","20,124"
2025-07-11 11:15:00,0,"11,462","18,734"
2025-07-11 11:10:00,0,"11,43","24,031"
2025-07-11 11:05:00,0,"12,425","22,711"
2025-07-11 11:00:00,0,"12,144","20,164"
2025-07-11 10:55:00,0,"11,884","19,015"
2025-07-11 10:50:00,0,"11,566","18,223"
2025-07-11 10:45:00,0,"11,35","21,881"
2025-07-11 10:40:00,0,"11,188","22,433"
2025-07-11 10:35:00,0,"11,077","21,845"
2025-07-11 10:30:00,0,"11,19","20,423"
2025-07-11 10:25:00,0,"11,05","19,186"
2025-07-11 10:20:00,0,"11,027","18,828"
2025-07-11 10:15:00,0,"10,811","22,428"
2025-07-11 10:10:00,0,"11,18","22,364"
2025-07-11 10:05:00,0,"11,572","23,138"
2025-07-11 10:00:00,0,"11,924","20,984"
2025-07-11 09:55:00,0,"11,498","19,712"
2025-07-11 09:50:00,0,"10,951","22,448"
2025-07-11 09:45:00,0,"10,822","22,007"
2025-07-11 09:40:00,0,"11,022","23,753"
2025-07-11 09:35:00,0,"11,003","19,226"
2025-07-11 09:30:00,0,"11,084","18,972"
2025-07-11 09:25:00,0,"10,94","22,2"
2025-07-11 09:20:00,0,"10,91","18,346"
2025-07-11 09:15:00,0,"11,384","20,096"
2025-07-11 09:10:00,0,"11,099","21,63"
2025-07-11 09:05:00,0,"10,484","20,726"
2025-07-11 09:00:00,0,"10,04","22,69"
2025-07-11 08:55:00,0,"11,401","22,33"
2025-07-11 08:50:00,0,"10,871","21,35"
2025-07-11 08:45:00,0,"11,075","21,802"
2025-07-11 08:40:00,0,"10,769","20,179"
2025-07-11 08:35:00,0,"10,445","19,528"
2025-07-11 08:30:00,0,"10,169","22,627"
2025-07-11 08:25:00,0,"10,621","21,774"
2025-07-11 08:20:00,0,"10,552","18,372"
2025-07-11 08:15:00,0,"10,819","19,885"
2025-07-11 08:10:00,0,"10,61","20,615"
2025-07-11 08:05:00,0,"10,736","20,293"
2025-07-11 08:00:00,0,"10,752","23,33"
2025-07-11 07:55:00,0,"9,606","23,52"
2025-07-11 07:50:00,0,"9,852","23,246"
2025-07-11 07:45:00,0,"9,635","19,903"
2025-07-11 07:40:00,0,"9,319","21,926"
2025-07-11 07:35:00,0,"9,853","19,931"
2025-07-11 07:30:00,0,"9,822","23,214"
2025-07-11 07:25:00,0,"9,463","21,72"
2025-07-11 07:20:00,0,"9,523","20,515"
2025-07-11 07:15:00,0,"10,1","19,092"
2025-07-11 07:10:00,0,"9,668","18,01"
2025-07-11 07:05:00,0,"9,972","21,368"
2025-07-11 07:00:00,0,"9,732","21,024"
2025-07-11 06:55:00,0,"9,116","21,131"
2025-07-11 06:50:00,0,"8,524","18,294"
2025-07-11 06:45:00,0,"8,73","18,564"
2025-07-11 06:40:00,0,"8,503","19,512"
2025-07-11 06:35:00,0,"8,297","19,178"
2025-07-11 06:30:00,0,"8,534","20,442"
2025-07-11 06:25:00,0,"8,746","22,216"
2025-07-11 06:20:00,0,"8,512","18,187"
2025-07-11 06:15:00,0,"8,425","17,371"
2025-07-11 06:10:00,0,"7,879","18,335"
2025-07-11 06:05:00,0,"7,592","18,194"
2025-07-11 06:00:00,0,"8,006","19,592"
2025-07-11 05:55:00,0,"8,399","22,561"
2025-07-11 05:50:00,0,"7,828","19,286"
2025-07-11 05:45:00,0,"7,532","16,894"
2025-07-11 05:40:00,0,"7,301","15,726"
2025-07-11 05:35:00,0,"7,222","15,329"
2025-07-11 05:30:00,0,"7,298","15,156"
2025-07-11 05:25:00,0,"7,877","18,032"
2025-07-11 05:20:00,0,"7,481","17,374"
2025-07-11 05:15:00,0,"7,2","16,32"
2025-07-11 05:10:00,0,"7,334","16,811"
2025-07-11 05:05:00,0,"7,16","17,544"
2025-07-11 05:00:00,0,"7,424","15,062"
2025-07-11 04:55:00,0,"6,584","13,042"
2025-07-11 04:50:00,0,"6,766","16,288"
2025-07-11 04:45:00,0,"7,212","7,126"
2025-07-11 04:40:00,0,"6,964","6,116"
2025-07-11 04:35:00,0,"7,098","6,07"
2025-07-11 04:30:00,0,"6,82","6,426"
2025-07-11 04:25:00,0,"6,8","8,802"
2025-07-11 04:20:00,0,"7,373","9,583"
2025-07-11 04:15:00,0,"7,259","6,304"
2025-07-11 04:10:00,0,"7,208","5,797"
2025-07-11 04:05:00,0,"7,234","6,2"
2025-07-11 04:00:00,0,"7,018","6,691"
2025-07-11 03:55:00,0,"7,189","8,948"
2025-07-11 03:50:00,0,"6,943","9,655"
2025-07-11 03:45:00,0,"6,961","6,215"
2025-07-11 03:40:00,0,"7,278","6,12"
2025-07-11 03:35:00,0,"7,208","6,142"
2025-07-11 03:30:00,0,"7,237","6,983"
2025-07-11 03:25:00,0,"6,918","12,541"
2025-07-11 03:20:00,0,"7,47","7,427"
2025-07-11 03:15:00,0,"7,992","5,803"
2025-07-11 03:10:00,0,"8,378","5,993"
2025-07-11 03:05:00,0,"8,09","6,146"
2025-07-11 03:00:00,0,"8,131","8,515"
2025-07-11 02:55:00,0,"8,002","9,442"
2025-07-11 02:50:00,0,"7,89","7,195"
2025-07-11 02:45:00,0,"7,958","6,011"
2025-07-11 02:40:00,0,"8,262","6,13"
2025-07-11 02:35:00,0,"7,985","6,197"
2025-07-11 02:30:00,0,"7,76","8,796"
2025-07-11 02:25:00,0,"8,114","9,569"
2025-07-11 02:20:00,0,"8,028","6,679"
2025-07-11 02:15:00,0,"8,364","5,851"
