Date,Consumption [kW],Production [kW],Always on [kW],Import [kW],Export [kW]
2025-04-22 09:00:00,"57,258","11,626","3,469","45,632",0
2025-04-22 08:55:00,"56,189","11,581","3,469","44,608",0
2025-04-22 08:50:00,"52,095","11,452","3,469","40,643",0
2025-04-22 08:45:00,"51,212","11,164","3,469","40,048",0
2025-04-22 08:40:00,"48,972","10,85","3,469","38,122",0
2025-04-22 08:35:00,"48,683","10,563","3,469","38,119",0
2025-04-22 08:30:00,"47,923","10,291","3,469","37,631",0
2025-04-22 08:25:00,"47,622","9,931","3,469","37,691",0
2025-04-22 08:20:00,"46,538","9,591","3,469","36,947",0
2025-04-22 08:15:00,"47,249","9,018","3,469","38,23",0
2025-04-22 08:10:00,"42,218","8,564","3,469","33,654",0
2025-04-22 08:05:00,"37,771","7,883","3,469","29,887",0
2025-04-22 08:00:00,"40,044","7,56","3,469","32,485",0
2025-04-22 07:55:00,"38,688","7,77","3,469","30,918",0
2025-04-22 07:50:00,"34,487",8,"3,469","26,487",0
2025-04-22 07:45:00,"30,948","7,677","3,469","23,271",0
2025-04-22 07:40:00,"30,571","7,249","3,469","23,322",0
2025-04-22 07:35:00,"28,151","6,448","3,469","21,702",0
2025-04-22 07:30:00,"25,697","5,432","3,469","20,264",0
2025-04-22 07:25:00,"23,383","4,868","3,469","18,515",0
2025-04-22 07:20:00,"25,756","4,814","3,469","20,942",0
2025-04-22 07:15:00,"29,381","4,166","3,469","25,216",0
2025-04-22 07:10:00,"26,555","3,635","3,469","22,92",0
2025-04-22 07:05:00,"21,473","3,82","3,469","17,653",0
2025-04-22 07:00:00,"16,302","3,574","3,469","12,728",0
2025-04-22 06:55:00,"14,065","3,334","3,469","10,73",0
2025-04-22 06:50:00,"14,363","3,445","3,469","10,917",0
2025-04-22 06:45:00,"14,677","3,226","3,469","11,451",0
2025-04-22 06:40:00,"12,625","2,652","3,469","9,973",0
2025-04-22 06:35:00,"11,692","2,296","3,469","9,395",0
2025-04-22 06:30:00,"9,586","2,005","3,469","7,58",0
2025-04-22 06:25:00,"8,878","1,508","3,469","7,371",0
2025-04-22 06:20:00,"8,214","1,187","3,469","7,027",0
2025-04-22 06:15:00,"8,097","0,93","3,469","7,167",0
2025-04-22 06:10:00,"7,689","0,739","3,469","6,95",0
2025-04-22 06:05:00,"7,54","0,618","3,469","6,922",0
2025-04-22 06:00:00,"7,699","0,475","3,469","7,224",0
2025-04-22 05:55:00,"8,558","0,314","3,469","8,244",0
2025-04-22 05:50:00,"7,648","0,169","3,469","7,48",0
2025-04-22 05:45:00,"7,215","0,043","3,469","7,172",0
2025-04-22 05:40:00,"6,829","-0,022","3,469","6,851",0
2025-04-22 05:35:00,"7,017","-0,013","3,469","7,03",0
2025-04-22 05:30:00,"7,398","-0,014","3,469","7,412",0
2025-04-22 05:25:00,"7,435","-0,016","3,469","7,451",0
2025-04-22 05:20:00,"8,113","-0,018","3,469","8,131",0
2025-04-22 05:15:00,"7,519","-0,018","3,469","7,537",0
2025-04-22 05:10:00,"7,665","-0,018","3,469","7,683",0
2025-04-22 05:05:00,"7,617","-0,018","3,469","7,635",0
2025-04-22 05:00:00,"7,266","-0,018","3,469","7,284",0
2025-04-22 04:55:00,"7,415","-0,018","3,469","7,433",0
2025-04-22 04:50:00,"7,629","-0,018","3,469","7,647",0
2025-04-22 04:45:00,"6,844","-0,018","3,469","6,862",0
2025-04-22 04:40:00,"5,797","-0,018","3,469","5,815",0
2025-04-22 04:35:00,"7,181","-0,018","3,469","7,199",0
2025-04-22 04:30:00,"6,652","-0,018","3,469","6,67",0
2025-04-22 04:25:00,"6,924","-0,018","3,469","6,942",0
2025-04-22 04:20:00,"6,68","-0,018","3,469","6,698",0
2025-04-22 04:15:00,"7,725","-0,018","3,469","7,743",0
2025-04-22 04:10:00,"6,966","-0,018","3,469","6,984",0
2025-04-22 04:05:00,"7,351","-0,018","3,469","7,369",0
2025-04-22 04:00:00,"7,106","-0,018","3,469","7,124",0
2025-04-22 03:55:00,"6,865","-0,018","3,469","6,883",0
2025-04-22 03:50:00,"6,974","-0,018","3,469","6,992",0
2025-04-22 03:45:00,"7,924","-0,018","3,469","7,942",0
2025-04-22 03:40:00,"7,574","-0,018","3,469","7,592",0
2025-04-22 03:35:00,"7,928","-0,018","3,469","7,946",0
2025-04-22 03:30:00,"7,922","-0,018","3,469","7,94",0
2025-04-22 03:25:00,"7,703","-0,018","3,469","7,721",0
2025-04-22 03:20:00,"7,768","-0,018","3,469","7,786",0
2025-04-22 03:15:00,"7,802","-0,018","3,469","7,82",0
2025-04-22 03:10:00,"7,923","-0,018","3,469","7,941",0
2025-04-22 03:05:00,"7,711","-0,018","3,469","7,729",0
2025-04-22 03:00:00,"7,824","-0,018","3,469","7,842",0
2025-04-22 02:55:00,"7,854","-0,018","3,469","7,872",0
2025-04-22 02:50:00,"7,827","-0,018","3,469","7,845",0
2025-04-22 02:45:00,"8,18","-0,018","3,469","8,198",0
2025-04-22 02:40:00,"7,83","-0,018","3,469","7,848",0
2025-04-22 02:35:00,"7,999","-0,018","3,469","8,018",0
2025-04-22 02:30:00,"8,212","-0,018","3,469","8,23",0
2025-04-22 02:25:00,"7,812","-0,018","3,469","7,831",0
2025-04-22 02:20:00,"7,202","-0,018","3,469","7,22",0
2025-04-22 02:15:00,"6,854","-0,018","3,469","6,872",0
2025-04-22 02:10:00,"6,585","-0,018","3,469","6,603",0
2025-04-22 02:05:00,"6,812","-0,019","3,469","6,831",0
2025-04-22 02:00:00,"6,94","-0,019","3,469","6,959",0
2025-04-22 01:55:00,"7,044","-0,019","3,469","7,062",0
2025-04-22 01:50:00,"7,213","-0,019","3,469","7,232",0
2025-04-22 01:45:00,"7,12","-0,019","3,469","7,139",0
2025-04-22 01:40:00,"6,704","-0,019","3,469","6,722",0
2025-04-22 01:35:00,"6,519","-0,019","3,469","6,538",0
2025-04-22 01:30:00,"6,401","-0,019","3,469","6,419",0
2025-04-22 01:25:00,"6,598","-0,019","3,469","6,616",0
2025-04-22 01:20:00,"6,493","-0,019","3,469","6,512",0
2025-04-22 01:15:00,"6,486","-0,019","3,469","6,505",0
2025-04-22 01:10:00,"6,369","-0,019","3,469","6,388",0
2025-04-22 01:05:00,"6,598","-0,019","3,469","6,617",0
2025-04-22 01:00:00,"6,467","-0,019","3,469","6,486",0
2025-04-22 00:55:00,"7,017","-0,019","3,469","7,036",0
2025-04-22 00:50:00,"6,728","-0,019","3,469","6,747",0
2025-04-22 00:45:00,"7,284","-0,019","3,469","7,303",0
2025-04-22 00:40:00,"6,86","-0,019","3,469","6,879",0
2025-04-22 00:35:00,"6,818","-0,019","3,469","6,837",0
2025-04-22 00:30:00,"6,79","-0,019","3,469","6,808",0
2025-04-22 00:25:00,"6,584","-0,019","3,469","6,603",0
2025-04-22 00:20:00,"6,781","-0,019","3,469","6,799",0
2025-04-22 00:15:00,"7,122","-0,019","3,469","7,14",0
2025-04-22 00:10:00,"7,659","-0,019","3,469","7,678",0
2025-04-22 00:05:00,"7,033","-0,019","3,469","7,052",0
2025-04-22 00:00:00,"7,078","-0,019","3,469","7,097",0
2025-04-21 23:55:00,"7,109","-0,018","3,469","7,128",0
2025-04-21 23:50:00,"7,407","-0,018","3,469","7,425",0
2025-04-21 23:45:00,"7,64","-0,018","3,469","7,659",0
2025-04-21 23:40:00,"7,093","-0,018","3,469","7,112",0
2025-04-21 23:35:00,"6,997","-0,018","3,469","7,015",0
2025-04-21 23:30:00,"7,116","-0,018","3,469","7,135",0
2025-04-21 23:25:00,"6,929","-0,018","3,469","6,947",0
2025-04-21 23:20:00,"6,994","-0,018","3,469","7,012",0
2025-04-21 23:15:00,"7,089","-0,018","3,469","7,107",0
2025-04-21 23:10:00,"7,053","-0,018","3,469","7,071",0
2025-04-21 23:05:00,"6,828","-0,018","3,469","6,846",0
2025-04-21 23:00:00,"7,128","-0,018","3,469","7,147",0
2025-04-21 22:55:00,"7,091","-0,018","3,469","7,109",0
2025-04-21 22:50:00,"7,54","-0,018","3,469","7,558",0
2025-04-21 22:45:00,"7,012","-0,018","3,469","7,031",0
2025-04-21 22:40:00,"7,441","-0,018","3,469","7,459",0
2025-04-21 22:35:00,"7,128","-0,018","3,469","7,146",0
2025-04-21 22:30:00,"6,672","-0,018","3,469","6,69",0
2025-04-21 22:25:00,"6,745","-0,018","3,469","6,763",0
2025-04-21 22:20:00,"6,94","-0,018","3,469","6,958",0
2025-04-21 22:15:00,"7,367","-0,018","3,469","7,385",0
2025-04-21 22:10:00,"6,939","-0,018","3,469","6,958",0
2025-04-21 22:05:00,"6,913","-0,018","3,469","6,932",0
2025-04-21 22:00:00,"6,848","-0,018","3,469","6,866",0
2025-04-21 21:55:00,"7,533","-0,018","3,469","7,551",0
2025-04-21 21:50:00,"7,043","-0,018","3,469","7,061",0
2025-04-21 21:45:00,"7,433","-0,018","3,469","7,451",0
2025-04-21 21:40:00,"7,781","-0,018","3,469","7,8",0
2025-04-21 21:35:00,"9,218","-0,019","3,469","9,237",0
2025-04-21 21:30:00,"8,964","-0,019","3,469","8,983",0
2025-04-21 21:25:00,"8,392","-0,019","3,469","8,411",0
2025-04-21 21:20:00,"8,235","-0,019","3,469","8,254",0
2025-04-21 21:15:00,"9,447","-0,019","3,469","9,466",0
2025-04-21 21:10:00,"8,952","-0,019","3,469","8,971",0
2025-04-21 21:05:00,"9,059","-0,019","3,469","9,077",0
2025-04-21 21:00:00,"8,845","-0,019","3,469","8,864",0
2025-04-21 20:55:00,"9,255","-0,019","3,469","9,274",0
2025-04-21 20:50:00,"9,513","-0,019","3,469","9,532",0
2025-04-21 20:45:00,"9,706","-0,019","3,469","9,724",0
2025-04-21 20:40:00,"9,531","-0,019","3,469","9,55",0
2025-04-21 20:35:00,"10,475","-0,019","3,469","10,494",0
2025-04-21 20:30:00,"17,172","-0,019","3,469","17,19",0
2025-04-21 20:25:00,"16,886","-0,019","3,469","16,905",0
2025-04-21 20:20:00,"18,519","-0,019","3,469","18,538",0
2025-04-21 20:15:00,"17,933","-0,019","3,469","17,952",0
2025-04-21 20:10:00,"18,271","-0,019","3,469","18,29",0
2025-04-21 20:05:00,"18,002","-0,019","3,469","18,021",0
2025-04-21 20:00:00,"18,684","-0,019","3,469","18,702",0
2025-04-21 19:55:00,"18,581","-0,019","3,469","18,6",0
2025-04-21 19:50:00,"19,223","-0,019","3,469","19,241",0
2025-04-21 19:45:00,"19,647","-0,019","3,469","19,666",0
2025-04-21 19:40:00,"20,679","-0,019","3,469","20,698",0
2025-04-21 19:35:00,"20,767","-0,019","3,469","20,786",0
2025-04-21 19:30:00,"21,66","-0,019","3,469","21,679",0
2025-04-21 19:25:00,"21,765","-0,019","3,469","21,784",0
2025-04-21 19:20:00,"21,453","-0,019","3,469","21,472",0
2025-04-21 19:15:00,"21,913","-0,019","3,469","21,931",0
2025-04-21 19:10:00,"21,367","-0,019","3,469","21,386",0
2025-04-21 19:05:00,"25,352","-0,019","3,469","25,371",0
2025-04-21 19:00:00,"26,016","-0,019","3,469","26,035",0
2025-04-21 18:55:00,"32,499","-0,018","3,469","32,517",0
2025-04-21 18:50:00,"32,789","-0,018","3,469","32,807",0
2025-04-21 18:45:00,"33,634","-0,018","3,469","33,653",0
2025-04-21 18:40:00,"33,367","-0,018","3,469","33,385",0
2025-04-21 18:35:00,"33,444","-0,018","3,469","33,463",0
2025-04-21 18:30:00,"34,544","-0,019","3,469","34,562",0
2025-04-21 18:25:00,"36,291","-0,018","3,469","36,31",0
2025-04-21 18:20:00,"35,664","-0,018","3,469","35,682",0
2025-04-21 18:15:00,"34,617","-0,016","3,469","34,633",0
2025-04-21 18:10:00,"37,203","-0,013","3,469","37,215",0
2025-04-21 18:05:00,"37,449","-0,023","3,469","37,471",0
2025-04-21 18:00:00,"36,385","-0,036","3,469","36,421",0
2025-04-21 17:55:00,"36,599","0,074","3,469","36,525",0
2025-04-21 17:50:00,"37,525","0,17","3,469","37,356",0
2025-04-21 17:45:00,"38,129","0,268","3,469","37,862",0
2025-04-21 17:40:00,"37,722","0,372","3,469","37,35",0
2025-04-21 17:35:00,"37,835","0,496","3,469","37,34",0
2025-04-21 17:30:00,"37,066","0,619","3,469","36,447",0
2025-04-21 17:25:00,"37,572","0,771","3,469","36,801",0
2025-04-21 17:20:00,"37,805","0,919","3,469","36,886",0
2025-04-21 17:15:00,"38,753","1,042","3,469","37,71",0
2025-04-21 17:10:00,"40,667","1,181","3,469","39,486",0
2025-04-21 17:05:00,"46,528","1,355","3,469","45,173",0
2025-04-21 17:00:00,"46,622","1,633","3,469","44,989",0
2025-04-21 16:55:00,"45,317","1,946","3,469","43,371",0
2025-04-21 16:50:00,"49,713","2,208","3,469","47,505",0
2025-04-21 16:45:00,"49,809","2,568","3,469","47,241",0
2025-04-21 16:40:00,"48,166","2,863","3,469","45,304",0
2025-04-21 16:35:00,"49,29","3,157","3,469","46,133",0
2025-04-21 16:30:00,"51,736","3,416","3,469","48,321",0
2025-04-21 16:25:00,"50,79","3,758","3,469","47,033",0
2025-04-21 16:20:00,"50,023","4,182","3,469","45,841",0
2025-04-21 16:15:00,"49,139","4,722","3,469","44,417",0
2025-04-21 16:10:00,"46,492","5,153","3,469","41,339",0
2025-04-21 16:05:00,"51,363","5,637","3,469","45,726",0
2025-04-21 16:00:00,"53,317","5,964","3,469","47,353",0
2025-04-21 15:55:00,"54,336","6,492","3,469","47,844",0
2025-04-21 15:50:00,"50,129","6,775","3,469","43,354",0
2025-04-21 15:45:00,"51,372","7,011","3,469","44,361",0
2025-04-21 15:40:00,"50,505","7,443","3,469","43,062",0
2025-04-21 15:35:00,"50,646","7,995","3,469","42,651",0
2025-04-21 15:30:00,"53,386","8,399","3,469","44,986",0
2025-04-21 15:25:00,"55,754","7,99","3,469","47,764",0
2025-04-21 15:20:00,"57,062","9,019","3,469","48,043",0
2025-04-21 15:15:00,"56,534","9,499","3,469","47,036",0
2025-04-21 15:10:00,"59,449","9,988","3,469","49,461",0
2025-04-21 15:05:00,"60,332","10,26","3,469","50,072",0
2025-04-21 15:00:00,"59,607","10,458","3,469","49,149",0
2025-04-21 14:55:00,"57,55","10,803","3,469","46,747",0
2025-04-21 14:50:00,"60,744","11,16","3,469","49,584",0
2025-04-21 14:45:00,"60,656","11,511","3,469","49,144",0
2025-04-21 14:40:00,"59,542","11,818","3,469","47,724",0
2025-04-21 14:35:00,"60,389","12,05","3,469","48,339",0
2025-04-21 14:30:00,"61,159","12,351","3,469","48,809",0
2025-04-21 14:25:00,"60,541","12,638","3,469","47,903",0
2025-04-21 14:20:00,"60,791","12,859","3,469","47,932",0
2025-04-21 14:15:00,"64,199","13,043","3,469","51,156",0
2025-04-21 14:10:00,"61,69","13,336","3,469","48,354",0
2025-04-21 14:05:00,"61,791","13,646","3,469","48,144",0
2025-04-21 14:00:00,"64,229","13,865","3,469","50,364",0
2025-04-21 13:55:00,"61,252","13,981","3,469","47,271",0
2025-04-21 13:50:00,"60,697","14,115","3,469","46,582",0
2025-04-21 13:45:00,"60,288","14,292","3,469","45,997",0
2025-04-21 13:40:00,"62,628","14,494","3,469","48,134",0
2025-04-21 13:35:00,"63,668","14,684","3,469","48,984",0
2025-04-21 13:30:00,"63,124","14,954","3,469","48,17",0
2025-04-21 13:25:00,"61,93","15,367","3,469","46,563",0
2025-04-21 13:20:00,"61,87","13,319","3,469","48,55",0
2025-04-21 13:15:00,"65,109","15,629","3,469","49,48",0
2025-04-21 13:10:00,"67,063","16,904","3,469","50,159",0
2025-04-21 13:05:00,"58,867","10,657","3,469","48,21",0
2025-04-21 13:00:00,"58,873","7,48","3,469","51,393",0
2025-04-21 12:55:00,"66,174","15,201","3,469","50,973",0
2025-04-21 12:50:00,"62,372","14,742","3,469","47,63",0
2025-04-21 12:45:00,"64,945","13,32","3,469","51,626",0
2025-04-21 12:40:00,"64,15","13,987","3,469","50,163",0
2025-04-21 12:35:00,"57,873","9,177","3,469","48,696",0
2025-04-21 12:30:00,"66,086","17,468","3,469","48,618",0
2025-04-21 12:25:00,"66,633","16,522","3,469","50,111",0
2025-04-21 12:20:00,"60,568","13,687","3,469","46,881",0
2025-04-21 12:15:00,"61,268","11,761","3,469","49,508",0
2025-04-21 12:10:00,"62,535","9,782","3,469","52,753",0
2025-04-21 12:05:00,"69,38","16,117","3,469","53,263",0
2025-04-21 12:00:00,"67,568","16,257","3,469","51,311",0
2025-04-21 11:55:00,"67,226","15,598","3,469","51,628",0
2025-04-21 11:50:00,"67,699","16,089","3,469","51,61",0
2025-04-21 11:45:00,"68,306","17,037","3,469","51,269",0
2025-04-21 11:40:00,"62,142","10,885","3,469","51,257",0
2025-04-21 11:35:00,"65,349","13,552","3,469","51,797",0
2025-04-21 11:30:00,"67,447","15,646","3,469","51,802",0
2025-04-21 11:25:00,"71,016","18,257","3,469","52,759",0
2025-04-21 11:20:00,"60,136","7,661","3,469","52,475",0
2025-04-21 11:15:00,"71,832","17,524","3,469","54,308",0
2025-04-21 11:10:00,"63,56","8,771","3,469","54,788",0
2025-04-21 11:05:00,"70,622","16,551","3,469","54,071",0
2025-04-21 11:00:00,"69,017","13,453","3,469","55,564",0
2025-04-21 10:55:00,"71,178","16,044","3,469","55,134",0
2025-04-21 10:50:00,"69,463","16,493","3,469","52,97",0
2025-04-21 10:45:00,"66,194","15,864","3,469","50,33",0
2025-04-21 10:40:00,"66,137","15,098","3,469","51,039",0
2025-04-21 10:35:00,"66,029","15,401","3,469","50,628",0
2025-04-21 10:30:00,"66,474","15,674","3,469","50,8",0
2025-04-21 10:25:00,"66,879","15,641","3,469","51,238",0
2025-04-21 10:20:00,"67,496","15,855","3,469","51,641",0
2025-04-21 10:15:00,"67,165","15,898","3,469","51,267",0
2025-04-21 10:10:00,"66,288","16,845","3,469","49,444",0
2025-04-21 10:05:00,"68,442","17,839","3,469","50,603",0
2025-04-21 10:00:00,"54,694","7,105","3,469","47,589",0
2025-04-21 09:55:00,"49,985","5,543","3,469","44,442",0
2025-04-21 09:50:00,"50,796","6,046","3,469","44,75",0
2025-04-21 09:45:00,"51,067","6,12","3,469","44,947",0
2025-04-21 09:40:00,"49,377","6,068","3,469","43,308",0
2025-04-21 09:35:00,"49,482","5,256","3,469","44,226",0
2025-04-21 09:30:00,"50,674","5,656","3,469","45,018",0
2025-04-21 09:25:00,"52,261","6,692","3,469","45,57",0
2025-04-21 09:20:00,"53,968","8,846","3,469","45,122",0
2025-04-21 09:15:00,"58,398","13,434","3,469","44,964",0
2025-04-21 09:10:00,"61,324","12,605","3,469","48,719",0
2025-04-21 09:05:00,"59,783","10,633","3,469","49,151",0
2025-04-21 09:00:00,"57,703","11,551","3,469","46,153",0
2025-04-21 08:55:00,"52,283","7,854","3,469","44,429",0
2025-04-21 08:50:00,"58,187","12,136","3,469","46,051",0
2025-04-21 08:45:00,"52,583","9,64","3,469","42,943",0
2025-04-21 08:40:00,"53,746","12,143","3,469","41,603",0
2025-04-21 08:35:00,"52,083","11,614","3,469","40,469",0
2025-04-21 08:30:00,"48,565","9,182","3,469","39,383",0
2025-04-21 08:25:00,"50,551","10,647","3,469","39,904",0
2025-04-21 08:20:00,"48,201","9,655","3,469","38,545",0
2025-04-21 08:15:00,"52,14","9,634","3,469","42,507",0
2025-04-21 08:10:00,"44,9","8,914","3,469","35,986",0
2025-04-21 08:05:00,"41,712","8,766","3,469","32,947",0
2025-04-21 08:00:00,"43,774","8,512","3,469","35,262",0
2025-04-21 07:55:00,"42,774","7,958","3,469","34,817",0
2025-04-21 07:50:00,"45,316","7,525","3,469","37,792",0
2025-04-21 07:45:00,"49,665","7,533","3,469","42,133",0
2025-04-21 07:40:00,"49,042","7,457","3,469","41,586",0
2025-04-21 07:35:00,"43,5","7,057","3,469","36,443",0
2025-04-21 07:30:00,"36,053","7,448","3,469","28,605",0
2025-04-21 07:25:00,"25,241","3,683","3,469","21,557",0
2025-04-21 07:20:00,"25,198","4,047","3,469","21,152",0
2025-04-21 07:15:00,"24,356","3,303","3,469","21,052",0
2025-04-21 07:10:00,"24,332","2,862","3,469","21,47",0
2025-04-21 07:05:00,"26,278","4,371","3,469","21,907",0
2025-04-21 07:00:00,"24,255","4,205","3,469","20,05",0
2025-04-21 06:55:00,"19,438","3,812","3,469","15,625",0
2025-04-21 06:50:00,"17,398","3,453","3,469","13,945",0
2025-04-21 06:45:00,"16,786","3,071","3,469","13,716",0
2025-04-21 06:40:00,"17,194","2,734","3,469","14,46",0
2025-04-21 06:35:00,"16,083","2,371","3,469","13,712",0
2025-04-21 06:30:00,"17,463","2,061","3,469","15,402",0
2025-04-18 05:15:00,"5,857","-0,019","3,86","5,875",0
2025-04-18 05:10:00,"7,539","-0,019","3,86","7,558",0
2025-04-18 05:05:00,"8,077","-0,019","3,86","8,095",0
2025-04-18 05:00:00,"7,918","-0,019","3,86","7,936",0
2025-04-18 04:55:00,"8,416","-0,019","3,86","8,435",0
2025-04-18 04:35:00,"4,268","-0,019","3,86","4,286",0
2025-04-18 04:30:00,"4,126","-0,019","3,86","4,145",0
2025-04-18 04:25:00,"4,005","-0,019","3,86","4,024",0
2025-04-18 04:20:00,"4,215","-0,019","3,86","4,233",0
2025-04-18 04:15:00,"4,169","-0,019","3,86","4,188",0
2025-04-18 04:10:00,"5,024","-0,019","3,86","5,042",0
2025-04-18 04:05:00,"5,326","-0,019","3,86","5,344",0
2025-04-18 04:00:00,"8,278","-0,019","3,86","8,297",0
2025-04-18 03:55:00,"8,511","-0,019","3,86","8,529",0
2025-04-18 03:50:00,"7,813","-0,019","3,86","7,832",0
2025-04-18 03:45:00,"7,469","-0,019","3,86","7,487",0
2025-04-18 03:40:00,"7,117","-0,019","3,86","7,136",0
2025-04-18 03:35:00,"7,13","-0,019","3,86","7,149",0
2025-04-18 03:30:00,"7,277","-0,019","3,86","7,295",0
2025-04-18 03:25:00,"7,437","-0,019","3,86","7,455",0
2025-04-18 03:20:00,"7,241","-0,019","3,86","7,259",0
2025-04-18 03:15:00,"7,4","-0,019","3,86","7,418",0
2025-04-18 03:10:00,"7,625","-0,019","3,86","7,644",0
2025-04-18 03:05:00,"7,219","-0,019","3,86","7,238",0
2025-04-18 03:00:00,"7,355","-0,019","3,86","7,374",0
2025-04-18 02:55:00,"7,268","-0,019","3,86","7,287",0
2025-04-18 02:50:00,"7,634","-0,019","3,86","7,653",0
2025-04-18 02:45:00,"7,393","-0,019","3,86","7,411",0
2025-04-18 02:40:00,"7,32","-0,019","3,86","7,338",0
2025-04-18 02:35:00,"7,499","-0,019","3,86","7,517",0
2025-04-18 02:30:00,"7,438","-0,019","3,86","7,457",0
2025-04-18 02:25:00,"7,693","-0,019","3,86","7,712",0
2025-04-18 02:20:00,"8,111","-0,019","3,86","8,129",0
2025-04-18 02:15:00,"8,081","-0,019","3,86","8,1",0
2025-04-18 02:10:00,"7,107","-0,019","3,86","7,126",0
2025-04-18 02:05:00,"7,309","-0,019","3,86","7,327",0
2025-04-18 02:00:00,"7,915","-0,019","3,86","7,933",0
2025-04-18 01:55:00,"7,868","-0,019","3,86","7,887",0
2025-04-18 01:50:00,"7,367","-0,019","3,86","7,386",0
2025-04-18 01:45:00,"6,96","-0,019","3,86","6,978",0
2025-04-18 01:40:00,"7,192","-0,019","3,86","7,21",0
2025-04-18 01:35:00,"6,881","-0,019","3,86","6,9",0
2025-04-18 01:30:00,"7,101","-0,019","3,86","7,119",0
2025-04-18 01:25:00,"7,072","-0,019","3,86","7,091",0
2025-04-18 01:20:00,"7,235","-0,019","3,86","7,253",0
2025-04-18 01:15:00,"7,035","-0,019","3,86","7,054",0
2025-04-18 01:10:00,"7,276","-0,019","3,86","7,295",0
2025-04-18 01:05:00,"7,037","-0,019","3,86","7,055",0
2025-04-18 01:00:00,"7,257","-0,019","3,86","7,276",0
2025-04-18 00:55:00,"7,051","-0,019","3,86","7,07",0
2025-04-18 00:50:00,"6,878","-0,019","3,86","6,897",0
2025-04-18 00:45:00,"6,918","-0,019","3,86","6,937",0
2025-04-18 00:40:00,"6,92","-0,019","3,86","6,939",0
2025-04-18 00:35:00,"7,152","-0,019","3,86","7,17",0
2025-04-18 00:30:00,"7,076","-0,019","3,86","7,094",0
2025-04-18 00:25:00,"7,148","-0,019","3,86","7,167",0
2025-04-18 00:20:00,"7,34","-0,018","3,86","7,358",0
2025-04-18 00:15:00,"7,008","-0,019","3,86","7,026",0
2025-04-18 00:10:00,"6,929","-0,018","3,86","6,948",0
2025-04-18 00:05:00,"7,043","-0,019","3,86","7,062",0
2025-04-18 00:00:00,"7,232","-0,019","3,86","7,251",0
2025-04-17 23:55:00,"7,055","-0,019","3,86","7,074",0
2025-04-17 23:50:00,"6,976","-0,019","3,86","6,995",0
2025-04-17 23:45:00,"7,095","-0,019","3,86","7,114",0
2025-04-17 23:40:00,"7,04","-0,019","3,86","7,059",0
2025-04-17 23:35:00,"7,215","-0,019","3,86","7,233",0
2025-04-17 23:30:00,"7,352","-0,019","3,86","7,371",0
2025-04-17 23:25:00,"7,395","-0,019","3,86","7,413",0
2025-04-17 23:20:00,"7,185","-0,019","3,86","7,204",0
2025-04-17 23:15:00,"7,188","-0,019","3,86","7,207",0
2025-04-17 23:10:00,"7,186","-0,019","3,86","7,204",0
2025-04-17 23:05:00,"7,778","-0,019","3,86","7,796",0
2025-04-17 23:00:00,"7,862","-0,019","3,86","7,88",0
2025-04-17 22:55:00,"7,736","-0,019","3,86","7,755",0
2025-04-17 22:50:00,"7,078","-0,019","3,86","7,097",0
2025-04-17 22:45:00,"7,111","-0,019","3,86","7,13",0
2025-04-17 22:40:00,"7,24","-0,019","3,86","7,258",0
2025-04-17 22:35:00,"7,298","-0,019","3,86","7,317",0
2025-04-17 22:30:00,"7,191","-0,019","3,86","7,21",0
2025-04-17 22:25:00,"7,654","-0,019","3,86","7,672",0
2025-04-17 22:20:00,"7,337","-0,018","3,86","7,356",0
2025-04-17 22:15:00,"7,21","-0,018","3,86","7,229",0
2025-04-17 22:10:00,"7,218","-0,018","3,86","7,236",0
2025-04-17 22:05:00,"7,452","-0,019","3,86","7,47",0
2025-04-17 22:00:00,"7,334","-0,019","3,86","7,353",0
2025-04-17 21:55:00,"7,659","-0,019","3,86","7,677",0
2025-04-17 21:50:00,"7,531","-0,019","3,86","7,55",0
2025-04-17 21:45:00,"7,572","-0,019","3,86","7,591",0
2025-04-17 21:40:00,"7,368","-0,019","3,86","7,386",0
2025-04-17 21:35:00,"7,593","-0,019","3,86","7,612",0
2025-04-17 21:30:00,"7,685","-0,019","3,86","7,704",0
2025-04-17 21:25:00,"7,984","-0,019","3,86","8,002",0
2025-04-17 21:20:00,"7,509","-0,019","3,86","7,528",0
2025-04-17 21:15:00,"7,842","-0,019","3,86","7,861",0
2025-04-17 21:10:00,"7,769","-0,019","3,86","7,788",0
2025-04-17 21:05:00,"7,77","-0,019","3,86","7,788",0
2025-04-17 21:00:00,"7,813","-0,019","3,86","7,832",0
2025-04-17 20:55:00,"7,551","-0,019","3,86","7,57",0
2025-04-17 20:50:00,"7,45","-0,019","3,86","7,469",0
2025-04-17 20:45:00,"7,742","-0,019","3,86","7,76",0
2025-04-17 20:40:00,"7,405","-0,019","3,86","7,423",0
2025-04-17 20:35:00,"8,039","-0,019","3,86","8,057",0
2025-04-17 20:30:00,"7,765","-0,019","3,86","7,783",0
2025-04-17 20:25:00,"7,701","-0,019","3,86","7,719",0
2025-04-17 20:20:00,"7,838","-0,019","3,86","7,856",0
2025-04-17 20:15:00,"8,081","-0,019","3,86","8,099",0
2025-04-17 20:10:00,"9,4","-0,018","3,86","9,418",0
2025-04-17 20:05:00,"9,244","-0,018","3,86","9,262",0
2025-04-17 20:00:00,"7,849","-0,018","3,86","7,868",0
