Date,Consumption [kW],Production [kW],Always on [kW],Import [kW],Export [kW]
2025-06-15 22:05:00,"7,538","-0,019","4,261","7,557",0
2025-06-15 22:00:00,"7,628","-0,019","4,261","7,646",0
2025-06-15 21:55:00,"7,473","-0,019","4,261","7,491",0
2025-06-15 21:50:00,"7,749","-0,019","4,261","7,768",0
2025-06-15 21:45:00,"7,88","-0,019","4,261","7,898",0
2025-06-15 21:40:00,"8,015","-0,019","4,261","8,033",0
2025-06-15 21:35:00,"8,162","-0,019","4,261","8,18",0
2025-06-15 21:30:00,"8,083","-0,019","4,261","8,102",0
2025-06-15 21:25:00,"7,7","-0,019","4,261","7,718",0
2025-06-15 21:20:00,"7,613","-0,018","4,261","7,631",0
2025-06-15 21:15:00,"6,835","-0,018","4,261","6,853",0
2025-06-15 21:10:00,"6,391","-0,018","4,261","6,409",0
2025-06-15 21:05:00,"6,582","-0,018","4,261","6,601",0
2025-06-15 21:00:00,"6,556","-0,018","4,261","6,574",0
2025-06-15 20:55:00,"6,66","-0,019","4,261","6,679",0
2025-06-15 20:50:00,"7,816","-0,019","4,261","7,835",0
2025-06-15 20:45:00,"8,152","-0,019","4,261","8,17",0
2025-06-15 20:40:00,"8,087","-0,019","4,261","8,106",0
2025-06-15 20:35:00,"9,309","-0,019","4,261","9,328",0
2025-06-15 20:30:00,"11,458","-0,018","4,261","11,476",0
2025-06-15 20:25:00,"11,895","-0,019","4,261","11,913",0
2025-06-15 20:20:00,"11,54","-0,018","4,261","11,559",0
2025-06-15 20:15:00,"12,654","-0,018","4,261","12,672",0
2025-06-15 20:10:00,"13,704","-0,018","4,261","13,722",0
2025-06-15 20:05:00,"13,701","-0,018","4,261","13,719",0
2025-06-15 20:00:00,"15,7","-0,018","4,261","15,718",0
2025-06-15 19:55:00,"18,817","-0,018","4,261","18,835",0
2025-06-15 19:50:00,"19,056","-0,018","4,261","19,075",0
2025-06-15 19:45:00,"18,855","-0,018","4,261","18,873",0
2025-06-15 19:40:00,"18,764","-0,018","4,261","18,783",0
2025-06-15 19:35:00,"18,924","-0,018","4,261","18,942",0
2025-06-15 19:30:00,"19,014","-0,018","4,261","19,033",0
2025-06-15 19:25:00,"19,833","-0,018","4,261","19,852",0
2025-06-15 19:20:00,"18,403","-0,018","4,261","18,421",0
2025-06-15 19:15:00,"17,746","-0,018","4,261","17,765",0
2025-06-15 19:10:00,"17,793","-0,018","4,261","17,812",0
2025-06-15 19:05:00,"16,675","-0,018","4,261","16,694",0
2025-06-15 19:00:00,"18,158","-0,018","4,261","18,177",0
2025-06-15 18:55:00,"17,689","-0,018","4,261","17,707",0
2025-06-15 18:50:00,"17,808","-0,018","4,261","17,826",0
2025-06-15 18:45:00,"18,658","-0,018","4,261","18,677",0
2025-06-15 18:40:00,"17,017","-0,018","4,261","17,035",0
2025-06-15 18:35:00,"18,078","-0,018","4,261","18,097",0
2025-06-15 18:30:00,"17,856","-0,018","4,261","17,874",0
2025-06-15 18:25:00,"16,462","-0,018","4,261","16,48",0
2025-06-15 18:20:00,"17,184","-0,018","4,261","17,202",0
2025-06-15 18:15:00,"18,536","-0,018","4,261","18,554",0
2025-06-15 18:10:00,"17,999","-0,014","4,261","18,013",0
2025-06-15 18:05:00,"18,341","-0,024","4,261","18,365",0
2025-06-15 18:00:00,"17,61","-0,039","4,261","17,649",0
2025-06-15 17:55:00,"17,425","0,088","4,261","17,338",0
2025-06-15 17:50:00,"18,244","0,1","4,261","18,144",0
2025-06-15 17:45:00,"18,626","0,077","4,261","18,55",0
2025-06-15 17:40:00,"18,525","0,017","4,261","18,508",0
2025-06-15 17:35:00,"18,873","0,033","4,261","18,84",0
2025-06-15 17:30:00,"20,143","-0,002","4,261","20,146",0
2025-06-15 17:25:00,"19,66","0,221","4,261","19,439",0
2025-06-15 17:20:00,"21,002","0,622","4,261","20,38",0
2025-06-15 17:15:00,"22,356","0,71","4,261","21,646",0
2025-06-15 17:10:00,"23,006","0,944","4,261","22,062",0
2025-06-15 17:05:00,"24,796","1,444","4,261","23,352",0
2025-06-15 17:00:00,"23,833","1,444","4,261","22,388",0
2025-06-15 16:55:00,"23,077","1,689","4,261","21,388",0
2025-06-15 16:50:00,"22,862","1,949","4,261","20,914",0
2025-06-15 16:45:00,"21,513","2,136","4,261","19,377",0
2025-06-15 16:40:00,"21,274","2,337","4,261","18,938",0
2025-06-15 16:35:00,"21,491","2,279","4,261","19,211",0
2025-06-15 16:30:00,"21,021","2,173","4,261","18,848",0
2025-06-15 16:25:00,"21,526","2,321","4,261","19,206",0
2025-06-15 16:20:00,"21,195","2,291","4,261","18,904",0
2025-06-15 16:15:00,"21,144","2,56","4,261","18,584",0
2025-06-15 16:10:00,"22,309","2,733","4,261","19,576",0
2025-06-15 16:05:00,"21,576","2,849","4,261","18,727",0
2025-06-15 16:00:00,"26,529","7,359","4,261","19,17",0
2025-06-15 15:55:00,"27,638","7,97","4,261","19,667",0
2025-06-15 15:50:00,"27,284","8,211","4,261","19,073",0
2025-06-15 15:45:00,"28,395","8,321","4,261","20,074",0
2025-06-15 15:40:00,"28,337","8,58","4,261","19,757",0
2025-06-15 15:35:00,"29,066","8,891","4,261","20,175",0
2025-06-15 15:30:00,"29,739","9,187","4,261","20,552",0
2025-06-15 15:25:00,"31,995","9,31","4,261","22,684",0
2025-06-15 15:20:00,"31,681","9,609","4,261","22,073",0
2025-06-15 15:15:00,"33,741","9,962","4,261","23,779",0
2025-06-15 15:10:00,"33,597","10,227","4,261","23,37",0
2025-06-15 15:05:00,"32,827","10,464","4,261","22,364",0
2025-06-15 15:00:00,"34,035","10,67","4,261","23,365",0
2025-06-15 14:55:00,"34,834","11,013","4,261","23,82",0
2025-06-15 14:50:00,"35,143","11,224","4,261","23,919",0
2025-06-15 14:45:00,"35,172","11,441","4,261","23,731",0
2025-06-15 14:40:00,"35,462","11,599","4,261","23,863",0
2025-06-15 14:35:00,"36,537","11,802","4,261","24,735",0
2025-06-15 14:30:00,"37,273","11,909","4,261","25,364",0
2025-06-15 14:25:00,"32,126","10,204","4,261","21,922",0
2025-06-15 14:20:00,"29,482","9,856","4,261","19,627",0
2025-06-15 14:15:00,"29,927","10,085","4,261","19,843",0
2025-06-15 14:10:00,"31,191","10,299","4,261","20,892",0
2025-06-15 14:05:00,"29,419","10,503","4,261","18,916",0
2025-06-15 14:00:00,"30,118","10,569","4,261","19,549",0
2025-06-15 13:55:00,"31,04","10,704","4,261","20,336",0
2025-06-15 13:50:00,"30,691","10,804","4,261","19,887",0
2025-06-15 13:45:00,"30,817","10,878","4,261","19,939",0
2025-06-15 13:40:00,"30,987","10,991","4,261","19,997",0
2025-06-15 13:35:00,"31,079","10,98","4,261","20,099",0
2025-06-15 13:30:00,"31,465","11,06","4,261","20,406",0
2025-06-15 13:25:00,"31,809","11,269","4,261","20,54",0
2025-06-15 13:20:00,"32,023","11,473","4,261","20,549",0
2025-06-15 13:15:00,"31,041","11,5","4,261","19,541",0
2025-06-15 13:10:00,"29,973","11,587","4,261","18,386",0
2025-06-15 13:05:00,"29,803","11,628","4,261","18,175",0
2025-06-15 13:00:00,"30,052","11,738","4,261","18,314",0
2025-06-15 12:55:00,"30,52","11,857","4,261","18,663",0
2025-06-15 12:50:00,"29,933","11,907","4,261","18,026",0
2025-06-15 12:45:00,"30,134","11,958","4,261","18,176",0
2025-06-15 12:40:00,"30,609","11,968","4,261","18,641",0
2025-06-15 12:35:00,"30,704","12,012","4,261","18,692",0
2025-06-15 12:30:00,"30,843","12,042","4,261","18,8",0
2025-06-15 12:25:00,"30,66","12,105","4,261","18,555",0
2025-06-15 12:20:00,"30,451","12,215","4,261","18,236",0
2025-06-15 12:15:00,"30,776","12,239","4,261","18,537",0
2025-06-15 12:10:00,"30,513","12,251","4,261","18,262",0
2025-06-15 12:05:00,"30,933","12,226","4,261","18,707",0
2025-06-15 12:00:00,"31,446","12,198","4,261","19,248",0
2025-06-15 11:55:00,"30,137","12,204","4,261","17,933",0
2025-06-15 11:50:00,"31,964","12,193","4,261","19,772",0
2025-06-15 11:45:00,"31,151","12,181","4,261","18,97",0
2025-06-15 11:40:00,"33,033","12,179","4,261","20,854",0
2025-06-15 11:35:00,"32,866","12,253","4,261","20,613",0
2025-06-15 11:30:00,"33,158","12,26","4,261","20,898",0
2025-06-15 11:25:00,"33,566","12,231","4,261","21,335",0
2025-06-15 11:20:00,"33,384","12,204","4,261","21,18",0
2025-06-15 11:15:00,"33,795","12,153","4,261","21,642",0
2025-06-15 11:10:00,"33,708","12,057","4,261","21,651",0
2025-06-15 11:05:00,"33,737","12,025","4,261","21,713",0
2025-06-15 11:00:00,"33,896","12,011","4,261","21,885",0
2025-06-15 10:55:00,"33,691","11,941","4,261","21,75",0
2025-06-15 10:50:00,"33,412","11,845","4,261","21,567",0
2025-06-15 10:45:00,"33,398","11,837","4,261","21,562",0
2025-06-15 10:40:00,"33,086","11,722","4,261","21,364",0
2025-06-15 10:35:00,"31,535","11,526","4,261","20,01",0
2025-06-15 10:30:00,"31,119","11,477","4,261","19,642",0
2025-06-15 10:25:00,"31,647","11,538","4,261","20,109",0
2025-06-15 10:20:00,"31,563","11,466","4,261","20,096",0
2025-06-15 10:15:00,"32,206","11,361","4,261","20,845",0
2025-06-15 10:10:00,"32,756","11,226","4,261","21,53",0
2025-06-15 10:05:00,"32,826","11,106","4,261","21,72",0
2025-06-15 10:00:00,"31,993","11,031","4,261","20,962",0
2025-06-15 09:55:00,31,"10,94","4,261","20,061",0
2025-06-15 09:50:00,"30,818","10,743","4,261","20,075",0
2025-06-15 09:45:00,"30,506","10,514","4,261","19,992",0
2025-06-15 09:40:00,"28,557","10,413","4,261","18,143",0
2025-06-15 09:35:00,"29,764","10,26","4,261","19,503",0
2025-06-15 09:30:00,"27,863","10,096","4,261","17,767",0
2025-06-15 09:25:00,"27,925","9,987","4,261","17,939",0
2025-06-15 09:20:00,"29,655","9,853","4,261","19,802",0
2025-06-15 09:15:00,"26,413","9,713","4,261","16,7",0
2025-06-15 09:10:00,"23,31","9,617","4,261","13,693",0
2025-06-15 09:05:00,"22,197","9,465","4,261","12,732",0
2025-06-15 09:00:00,"19,122","9,283","4,261","9,84",0
2025-06-15 08:55:00,"18,127","9,06","4,261","9,067",0
2025-06-15 08:50:00,"17,726","8,829","4,261","8,896",0
2025-06-15 08:45:00,"18,562","8,652","4,261","9,909",0
2025-06-15 08:40:00,"19,298","8,471","4,261","10,827",0
2025-06-15 08:35:00,"18,855","8,249","4,261","10,606",0
2025-06-15 08:30:00,"16,777","7,973","4,261","8,804",0
2025-06-15 08:25:00,"14,464","7,709","4,261","6,755",0
2025-06-15 08:20:00,"13,715","7,498","4,261","6,217",0
2025-06-15 08:15:00,"13,389","7,302","4,261","6,087",0
2025-06-15 08:10:00,"13,037","7,078","4,261","5,959",0
2025-06-15 08:05:00,"12,16","6,831","4,261","5,329",0
2025-06-15 08:00:00,"12,979","6,592","4,261","6,387",0
2025-06-15 07:55:00,"12,835","6,345","4,261","6,49",0
2025-06-15 07:50:00,"12,522","6,11","4,261","6,412",0
2025-06-15 07:45:00,"13,17","5,871","4,261","7,299",0
2025-06-15 07:40:00,"13,018","5,6","4,261","7,418",0
2025-06-15 07:35:00,"11,826","5,348","4,261","6,477",0
2025-06-15 07:30:00,"11,158","5,064","4,261","6,094",0
2025-06-15 07:25:00,"10,936","4,808","4,261","6,128",0
2025-06-15 07:20:00,"10,648","4,519","4,261","6,129",0
2025-06-15 07:15:00,"10,764","4,272","4,261","6,492",0
2025-06-15 07:10:00,"10,29","4,008","4,261","6,282",0
2025-06-15 07:05:00,"10,127","3,709","4,261","6,418",0
2025-06-15 07:00:00,"9,703","3,422","4,261","6,281",0
2025-06-15 06:55:00,"9,228","3,173","4,261","6,055",0
2025-06-15 06:50:00,"9,117","3,106","4,261","6,011",0
2025-06-15 06:45:00,"9,929","3,341","4,261","6,589",0
2025-06-15 06:40:00,"9,321","3,142","4,261","6,179",0
2025-06-15 06:35:00,"9,082","2,835","4,261","6,248",0
2025-06-15 06:30:00,"8,496","2,466","4,261","6,031",0
2025-06-15 06:25:00,"8,288","2,186","4,261","6,101",0
2025-06-15 06:20:00,"8,045","1,916","4,261","6,129",0
2025-06-15 06:15:00,"7,813","1,571","4,261","6,243",0
2025-06-15 06:10:00,"7,393","1,28","4,261","6,114",0
2025-06-15 06:05:00,"6,93","1,057","4,261","5,873",0
2025-06-15 06:00:00,"6,642","0,826","4,261","5,816",0
2025-06-15 05:55:00,"6,685","0,632","4,015","6,053",0
2025-06-15 05:50:00,"6,751","0,544","4,011","6,207",0
2025-06-15 05:45:00,"6,663","0,427","4,011","6,236",0
2025-06-15 05:40:00,"6,552","0,292","4,011","6,26",0
2025-06-15 05:35:00,"6,076","0,166","4,011","5,91",0
2025-06-15 05:30:00,"5,806","0,021","4,011","5,786",0
2025-06-15 05:25:00,"6,876","-0,05","4,011","6,926",0
2025-06-15 05:20:00,"7,235","-0,012","4,011","7,247",0
2025-06-15 05:15:00,"7,288","-0,013","4,011","7,301",0
2025-06-15 05:10:00,"7,192","-0,016","4,011","7,209",0
2025-06-15 05:05:00,"7,344","-0,018","4,011","7,362",0
2025-06-15 05:00:00,"7,404","-0,018","4,011","7,423",0
2025-06-15 04:55:00,"7,321","-0,018","4,011","7,34",0
2025-06-15 04:50:00,"7,235","-0,018","4,011","7,254",0
2025-06-15 04:45:00,"7,423","-0,018","4,011","7,441",0
2025-06-15 04:40:00,"7,372","-0,019","4,011","7,39",0
2025-06-15 04:35:00,"6,767","-0,018","4,011","6,786",0
2025-06-15 04:30:00,"7,42","-0,018","4,011","7,438",0
2025-06-15 04:25:00,"7,799","-0,018","4,011","7,818",0
2025-06-15 04:20:00,"7,453","-0,018","4,011","7,471",0
2025-06-15 04:15:00,"7,105","-0,018","4,011","7,123",0
2025-06-15 04:10:00,"6,337","-0,018","4,011","6,356",0
2025-06-15 04:05:00,"6,411","-0,018","4,011","6,429",0
2025-06-15 04:00:00,"6,365","-0,018","4,011","6,383",0
2025-06-15 03:55:00,"6,247","-0,018","4,011","6,265",0
2025-06-15 03:50:00,"6,879","-0,018","4,011","6,898",0
2025-06-15 03:45:00,"7,024","-0,018","4,011","7,043",0
2025-06-15 03:40:00,"7,234","-0,018","4,011","7,253",0
2025-06-15 03:35:00,"6,662","-0,019","4,011","6,681",0
2025-06-15 03:30:00,"7,097","-0,019","4,011","7,115",0
2025-06-15 03:25:00,"6,19","-0,019","4,011","6,209",0
2025-06-15 03:20:00,"6,006","-0,019","4,011","6,025",0
2025-06-15 03:15:00,"6,385","-0,019","4,011","6,403",0
2025-06-15 03:10:00,"6,082","-0,019","4,011","6,101",0
2025-06-15 03:05:00,"5,92","-0,019","4,011","5,938",0
2025-06-15 03:00:00,"6,283","-0,019","4,011","6,302",0
2025-06-15 02:55:00,"5,872","-0,019","4,011","5,891",0
2025-06-15 02:50:00,"5,78","-0,019","4,011","5,798",0
2025-06-15 02:45:00,"5,927","-0,019","4,011","5,946",0
2025-06-15 02:40:00,"5,917","-0,018","4,011","5,935",0
2025-06-15 02:35:00,"5,812","-0,018","4,011","5,831",0
2025-06-15 02:30:00,"6,004","-0,018","4,011","6,022",0
2025-06-15 02:25:00,"5,95","-0,018","4,011","5,968",0
2025-06-15 02:20:00,"6,057","-0,018","4,011","6,075",0
2025-06-15 02:15:00,"5,632","-0,018","4,011","5,651",0
2025-06-15 02:10:00,"5,611","-0,018","4,011","5,629",0
2025-06-15 02:05:00,"5,897","-0,018","4,011","5,916",0
2025-06-15 02:00:00,"5,753","-0,018","4,011","5,771",0
2025-06-15 01:55:00,"5,729","-0,018","4,011","5,748",0
2025-06-15 01:50:00,"5,852","-0,018","4,011","5,87",0
2025-06-15 01:45:00,"5,949","-0,018","4,011","5,967",0
2025-06-15 01:40:00,"5,779","-0,018","4,011","5,798",0
2025-06-15 01:35:00,"5,883","-0,018","4,011","5,902",0
2025-06-15 01:30:00,"5,856","-0,018","4,011","5,874",0
2025-06-15 01:25:00,"5,778","-0,018","4,011","5,796",0
2025-06-15 01:20:00,"5,809","-0,018","4,011","5,827",0
2025-06-15 01:15:00,"5,738","-0,018","4,011","5,756",0
2025-06-15 01:10:00,"5,99","-0,018","4,011","6,009",0
2025-06-15 01:05:00,"5,825","-0,018","4,011","5,844",0
2025-06-15 01:00:00,"5,638","-0,018","4,011","5,656",0
2025-06-15 00:55:00,"5,762","-0,018","4,011","5,78",0
2025-06-15 00:50:00,"5,708","-0,018","4,011","5,726",0
2025-06-15 00:45:00,"5,784","-0,018","4,011","5,802",0
2025-06-15 00:40:00,"5,982","-0,018","4,011",6,0
2025-06-15 00:35:00,"5,845","-0,018","4,011","5,863",0
2025-06-15 00:30:00,"6,126","-0,018","4,011","6,144",0
2025-06-15 00:25:00,"5,636","-0,018","4,011","5,654",0
2025-06-15 00:20:00,"6,269","-0,018","4,011","6,287",0
2025-06-15 00:15:00,"5,775","-0,018","4,011","5,793",0
2025-06-15 00:10:00,"6,058","-0,018","4,011","6,077",0
2025-06-15 00:05:00,"5,784","-0,019","4,011","5,803",0
2025-06-15 00:00:00,"6,159","-0,019","4,011","6,178",0
2025-06-14 23:55:00,"6,003","-0,019","4,011","6,022",0
2025-06-14 23:50:00,"6,092","-0,018","4,011","6,11",0
2025-06-14 23:45:00,"6,09","-0,018","4,011","6,109",0
2025-06-14 23:40:00,"5,935","-0,018","4,011","5,954",0
2025-06-14 23:35:00,"5,88","-0,019","4,011","5,898",0
2025-06-14 23:30:00,"6,112","-0,018","4,011","6,131",0
2025-06-14 23:25:00,"6,315","-0,018","4,011","6,334",0
2025-06-14 23:20:00,"6,16","-0,018","4,011","6,179",0
2025-06-14 23:15:00,"6,143","-0,018","4,011","6,162",0
2025-06-14 23:10:00,"6,012","-0,018","4,011","6,031",0
2025-06-14 23:05:00,"6,527","-0,018","4,011","6,545",0
2025-06-14 23:00:00,"5,939","-0,018","4,011","5,958",0
2025-06-14 22:55:00,"6,081","-0,018","4,011","6,099",0
2025-06-14 22:50:00,"6,352","-0,018","4,011","6,371",0
2025-06-14 22:45:00,"6,419","-0,018","4,011","6,438",0
2025-06-14 22:40:00,"6,672","-0,018","4,011","6,69",0
2025-06-14 22:35:00,"6,428","-0,018","4,011","6,446",0
2025-06-14 22:30:00,"6,796","-0,018","4,011","6,815",0
2025-06-14 22:25:00,"6,518","-0,018","4,011","6,536",0
2025-06-14 22:20:00,"6,366","-0,018","4,011","6,384",0
2025-06-14 22:15:00,"6,94","-0,018","4,011","6,958",0
2025-06-14 22:10:00,"6,305","-0,018","4,011","6,323",0
2025-06-14 22:05:00,"6,131","-0,018","4,011","6,149",0
2025-06-14 22:00:00,"6,037","-0,018","4,011","6,055",0
2025-06-14 21:55:00,"6,316","-0,018","4,011","6,334",0
2025-06-14 21:50:00,"5,664","-0,018","4,011","5,682",0
2025-06-14 21:45:00,"5,791","-0,018","4,011","5,809",0
2025-06-14 21:40:00,"5,863","-0,018","4,011","5,881",0
2025-06-14 21:35:00,"5,673","-0,018","4,011","5,691",0
2025-06-14 21:30:00,"5,922","-0,018","4,011","5,94",0
2025-06-14 21:25:00,"6,306","-0,018","4,011","6,324",0
2025-06-14 21:20:00,"6,636","-0,018","4,011","6,654",0
2025-06-14 21:15:00,"6,342","-0,018","4,011","6,36",0
2025-06-14 21:10:00,"6,3","-0,018","4,011","6,318",0
2025-06-14 21:05:00,"6,186","-0,018","4,011","6,204",0
2025-06-14 21:00:00,"6,35","-0,018","4,011","6,368",0
2025-06-14 20:55:00,"6,229","-0,018","4,011","6,247",0
2025-06-14 20:50:00,"6,133","-0,018","4,011","6,151",0
2025-06-14 20:45:00,"6,528","-0,018","4,011","6,546",0
2025-06-14 20:40:00,"6,658","-0,018","4,011","6,676",0
2025-06-14 20:35:00,"7,122","-0,018","4,011","7,14",0
2025-06-14 20:30:00,"7,498","-0,018","4,011","7,516",0
2025-06-14 20:25:00,"8,401","-0,018","4,011","8,419",0
2025-06-14 20:20:00,"8,371","-0,018","4,011","8,389",0
2025-06-14 20:15:00,"8,794","-0,018","4,011","8,812",0
2025-06-14 20:10:00,"9,798","-0,018","4,011","9,816",0
2025-06-14 20:05:00,"9,729","-0,018","4,011","9,748",0
2025-06-14 20:00:00,"11,638","-0,018","4,011","11,656",0
2025-06-14 19:55:00,"13,81","-0,018","4,011","13,828",0
2025-06-14 19:50:00,"13,346","-0,018","4,011","13,364",0
2025-06-14 19:45:00,"13,447","-0,018","4,011","13,465",0
2025-06-14 19:40:00,"13,662","-0,018","4,011","13,68",0
2025-06-14 19:35:00,"14,871","-0,018","4,011","14,89",0
2025-06-14 19:30:00,"14,249","-0,018","4,011","14,267",0
2025-06-14 19:25:00,"14,282","-0,018","4,011","14,3",0
2025-06-14 19:20:00,"15,152","-0,018","4,011","15,171",0
2025-06-14 19:15:00,"14,946","-0,018","4,011","14,965",0
2025-06-14 19:10:00,"15,568","-0,018","4,011","15,586",0
2025-06-14 19:05:00,"16,169","-0,018","4,011","16,187",0
2025-06-14 19:00:00,"15,898","-0,018","4,011","15,916",0
2025-06-14 18:55:00,"16,063","-0,018","4,011","16,081",0
2025-06-14 18:50:00,"16,105","-0,018","4,011","16,123",0
2025-06-14 18:45:00,"15,801","-0,018","4,011","15,819",0
2025-06-14 18:40:00,"15,585","-0,018","4,011","15,603",0
2025-06-14 18:35:00,"15,678","-0,018","4,011","15,696",0
2025-06-14 18:30:00,"16,095","-0,017","4,011","16,112",0
2025-06-14 18:25:00,"16,208","-0,015","4,011","16,223",0
2025-06-14 18:20:00,"15,67","-0,012","4,011","15,682",0
2025-06-14 18:15:00,"15,384","-0,073","4,011","15,457",0
2025-06-14 18:10:00,"16,399","0,041","4,011","16,358",0
2025-06-14 18:05:00,"14,882","0,171","4,011","14,711",0
2025-06-14 18:00:00,"16,748","0,367","4,011","16,381",0
2025-06-14 17:55:00,"16,867","0,432","4,011","16,435",0
2025-06-14 17:50:00,"17,331","0,512","4,011","16,819",0
2025-06-14 17:45:00,"18,239","0,644","4,011","17,595",0
2025-06-14 17:40:00,"18,556","0,799","4,011","17,757",0
2025-06-14 17:35:00,"20,054","0,94","4,011","19,114",0
2025-06-14 17:30:00,"19,981","0,998","4,011","18,982",0
2025-06-14 17:25:00,"19,997","0,885","4,011","19,112",0
2025-06-14 17:20:00,"21,274","1,054","4,011","20,22",0
2025-06-14 17:15:00,"21,876","1,763","4,011","20,114",0
2025-06-14 17:10:00,"21,467","1,383","4,011","20,084",0
2025-06-14 17:05:00,"20,774","1,37","4,011","19,404",0
2025-06-14 17:00:00,"22,572","2,445","4,011","20,127",0
2025-06-14 16:55:00,"23,819","3,399","4,011","20,42",0
2025-06-14 16:50:00,"24,998","3,848","4,011","21,15",0
2025-06-14 16:45:00,"25,69","4,267","4,011","21,423",0
2025-06-14 16:40:00,"25,522","4,681","4,011","20,84",0
2025-06-14 16:35:00,"26,193","4,976","4,011","21,216",0
2025-06-14 16:30:00,"26,975","5,089","4,011","21,887",0
2025-06-14 16:25:00,"26,747","5,342","4,011","21,405",0
2025-06-14 16:20:00,"27,048","5,751","4,011","21,296",0
2025-06-14 16:15:00,"26,668","5,918","4,011","20,75",0
2025-06-14 16:10:00,"29,086","6,11","4,011","22,976",0
2025-06-14 16:05:00,"31,031","2,892","4,011","28,139",0
2025-06-14 16:00:00,"29,647","3,703","4,011","25,944",0
2025-06-14 15:55:00,"31,783","7,894","4,011","23,889",0
2025-06-14 15:50:00,"30,243","8,757","4,011","21,486",0
2025-06-14 15:45:00,"31,697","8,264","4,011","23,433",0
2025-06-14 15:40:00,"35,409","9,112","4,011","26,297",0
2025-06-14 15:35:00,"35,863","9,52","4,011","26,343",0
2025-06-14 15:30:00,"36,022","9,703","4,011","26,319",0
2025-06-14 15:25:00,"35,136","9,862","4,011","25,274",0
2025-06-14 15:20:00,"38,475","10,165","4,011","28,31",0
2025-06-14 15:15:00,"43,173","10,423","4,011","32,75",0
2025-06-14 15:10:00,"44,2","10,68","4,011","33,52",0
2025-06-14 15:05:00,"45,348","11,017","4,011","34,331",0
2025-06-14 15:00:00,"41,611","11,187","4,011","30,424",0
2025-06-14 14:55:00,"40,517","11,543","4,011","28,974",0
2025-06-14 14:50:00,"39,112","11,802","4,011","27,31",0
2025-06-14 14:45:00,"39,096","11,817","4,011","27,279",0
2025-06-14 14:40:00,"39,583","12,121","4,011","27,462",0
2025-06-14 14:35:00,"42,711","12,516","4,011","30,195",0
2025-06-14 14:30:00,"43,988","13,056","4,011","30,932",0
2025-06-14 14:25:00,"44,534","13,715","4,011","30,819",0
2025-06-14 14:20:00,"42,451","12,768","4,011","29,684",0
2025-06-14 14:15:00,"44,816","13,369","4,011","31,447",0
2025-06-14 14:10:00,"45,907","13,166","4,011","32,741",0
2025-06-14 14:05:00,"56,813","13,422","4,011","43,392",0
2025-06-14 14:00:00,"58,543","12,683","4,011","45,859",0
2025-06-14 13:55:00,"54,4","11,954","4,011","42,446",0
2025-06-14 13:50:00,"52,107","11,265","4,011","40,842",0
2025-06-14 13:45:00,"51,796","13,796","4,011",38,0
2025-06-14 13:40:00,"47,713","14,074","4,011","33,639",0
2025-06-14 13:35:00,"45,484","14,857","4,011","30,627",0
2025-06-14 13:30:00,"45,925","15,045","4,011","30,88",0
2025-06-14 13:25:00,"45,086","14,709","4,011","30,376",0
2025-06-14 13:20:00,"39,749","12,764","4,011","26,986",0
2025-06-14 13:15:00,"39,286","12,548","4,011","26,738",0
2025-06-14 13:10:00,"37,544","12,164","4,011","25,381",0
2025-06-14 13:05:00,"35,197","12,306","4,011","22,891",0
2025-06-14 13:00:00,"32,23","12,153","4,011","20,077",0
2025-06-14 12:55:00,"33,569","11,945","4,011","21,624",0
2025-06-14 12:50:00,"33,054","12,441","4,011","20,613",0
2025-06-14 12:45:00,"34,771","11,954","4,011","22,817",0
2025-06-14 12:40:00,"35,731","12,337","4,011","23,394",0
2025-06-14 12:35:00,"35,276","12,022","4,011","23,254",0
2025-06-14 12:30:00,"35,177","12,368","4,011","22,809",0
2025-06-14 12:25:00,"38,615","13,548","4,011","25,068",0
2025-06-14 12:20:00,"43,238","14,631","4,011","28,607",0
2025-06-14 12:15:00,"45,707","14,545","4,011","31,162",0
2025-06-14 12:10:00,"44,379","13,45","4,011","30,93",0
2025-06-14 12:05:00,"42,187","12,1","4,011","30,087",0
2025-06-14 12:00:00,"43,009","13,837","4,011","29,172",0
2025-06-14 11:55:00,"43,922","14,005","4,011","29,916",0
2025-06-14 11:50:00,"44,042","13,336","4,011","30,707",0
2025-06-14 11:45:00,"43,548","12,261","4,011","31,287",0
2025-06-14 11:40:00,"41,127","8,541","4,011","32,586",0
2025-06-14 11:35:00,"42,693","12,215","4,011","30,478",0
2025-06-14 11:30:00,"35,347","8,185","4,011","27,162",0
2025-06-14 11:25:00,"33,119","6,17","4,011","26,949",0
2025-06-14 11:20:00,"33,374","6,166","4,011","27,208",0
2025-06-14 11:15:00,"29,199","5,795","4,011","23,404",0
2025-06-14 11:10:00,"30,844","6,308","4,011","24,536",0
2025-06-14 11:05:00,"41,001","8,584","4,011","32,417",0
2025-06-14 11:00:00,"43,733","13,331","4,011","30,402",0
2025-06-14 10:55:00,"38,729","12,586","4,011","26,143",0
2025-06-14 10:50:00,"33,059","9,299","4,011","23,76",0
2025-06-14 10:45:00,"33,278","8,852","4,011","24,425",0
2025-06-14 10:40:00,"33,047","8,09","4,011","24,957",0
2025-06-14 10:35:00,"33,878","8,175","4,011","25,703",0
2025-06-14 10:30:00,"32,101","7,195","4,011","24,906",0
2025-06-14 10:25:00,"34,068","8,747","4,011","25,321",0
2025-06-14 10:20:00,"39,043","9,541","4,011","29,502",0
